,SM0,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,SM9,SM10,SM11,SM12,SM13,SM14,SM15,SM16,SM17,SM18,SM19,SM20,SM21,SM22,SM23,SM24,SM25,SM26,SM27,SM28,SM29,SM30,SM31,SM32,SM33,SM34,SM35,SM36,SM37,SM38,SM39,SM40,SM41,SM42,SM43,SM44,SM45,SM46,SM47,SM48,SM49,SM50,SM51,SM52,SM53,SM54,SM55,SM56,SM57,SM58,SM59,SM60,SM61,SM62,SM63,SM64,SM65,SM66,SM67,SM68,SM69,SM70,SM71,SM72,SM73,SM74,SM75,SM76,SM77,SM78,SM79,SM80,SM81,SM82,SM83,SM84,SM85,SM86,SM87,SM88,SM89,SM90,SM91,SM92,SM93,SM94,SM95,SM96,SM97,SM98,SM99,SM100,SM101,SM102,SM103,SM104,SM105,SM106,SM107,SM108,SM109,SM110,SM111,SM112,SM113,SM114,SM115,SM116,SM117,SM118,SM119,SM120,SM121,SM122,SM123,SM124,SM125,SM126,SM127,SM128,SM129,SM130,SM131
SM10,0,0,0,0,0,0,0,0,0,0,19961,18483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,45,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,102,68,0,0,0,0,0,0,0,0,0,0,0,0,271,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM11,0,0,0,0,0,0,0,0,0,0,18483,19959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,63,0,0,0,0,0,0,0,0,0,0,0,0,30,12,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,114,71,0,0,0,0,0,0,0,0,0,0,0,0,338,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM12,0,0,0,0,0,0,0,0,0,0,0,0,19910,17090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,226,0,0,0,0,0,0,0,0,0,0,0,0,21,34,0,0,0,0,0,0,0,0,0,0,0,0,17,18,0,0,0,0,0,0,0,0,0,0,0,0,353,187,0,0,0,0,0,0,0,0,0,0,0,0,249,152,0,0,215,103,0,0,0,0,0,0,0,0,0,0
SM13,0,0,0,0,0,0,0,0,0,0,0,0,17090,19909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,228,0,0,0,0,0,0,0,0,0,0,0,0,36,49,0,0,0,0,0,0,0,0,0,0,0,0,15,37,0,0,0,0,0,0,0,0,0,0,0,0,255,117,0,0,0,0,0,0,0,0,0,0,0,0,197,194,0,0,127,190,0,0,0,0,0,0,0,0,0,0
SM14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19848,18495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,104,0,0,0,0,0,0,0,0,0,0,0,0,51,43,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,144,99,0,0,0,0,0,0,0,0,0,0,0,0,52,18,0,0,16,5,0,0,0,0,0,0,0,0
SM15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18495,19841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,83,0,0,0,0,0,0,0,0,0,0,0,0,41,30,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,145,103,0,0,0,0,0,0,0,0,0,0,0,0,45,30,0,0,17,0,0,0,0,0,0,0,0,0
SM16,571,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19821,18178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM17,46,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18178,19709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM18,0,0,828,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19902,16807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,115,0,0,0,0,0,0,0,0,0,0,0,0,20,14,0,0,0,0,0,0,0,0,0,0,0,0,21,20,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,0,0,0,0,0,0,0,0,0,0,0,17,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM19,0,0,42,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16807,19879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2177,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,93,0,0,0,0,0,0,0,0,0,0,0,0,21,17,0,0,0,0,0,0,0,0,0,0,0,0,10,44,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,7,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM20,0,0,0,0,895,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19850,16579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,92,0,0,0,0,0,0,0,0,0,0,0,0,19,12,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM21,0,0,0,0,48,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16579,19815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2222,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,103,0,0,0,0,0,0,0,0,0,0,0,0,18,15,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,8,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM22,0,0,0,0,0,0,553,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19676,16746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,153,0,0,0,0,0,0,0,0,0,0,0,0,50,13,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM23,0,0,0,0,0,0,101,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16746,19638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,161,0,0,0,0,0,0,0,0,0,0,0,0,44,9,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM24,0,0,0,0,0,0,0,0,469,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19467,16413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,82,0,0,0,0,0,0,0,0,0,0,0,0,146,126,0,0,0,0,0,0,0,0,0,0,0,0,38,85,0,0,0,0,0,0,0,0,0,0,0,0,5,107,0,0,0,0,0,0,0,0,0,0,0,0,33,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM25,0,0,0,0,0,0,0,0,155,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16413,19387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,72,0,0,0,0,0,0,0,0,0,0,0,0,100,130,0,0,0,0,0,0,0,0,0,0,0,0,44,104,0,0,0,0,0,0,0,0,0,0,0,0,1,179,0,0,0,0,0,0,0,0,0,0,0,0,33,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM26,0,0,0,0,0,0,0,0,0,0,356,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19287,16459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,84,0,0,0,0,0,0,0,0,0,0,0,0,177,169,0,0,0,0,0,0,0,0,0,0,0,0,53,72,0,0,0,0,0,0,0,0,0,0,0,0,13,101,0,0,0,0,0,0,0,0,0,0,0,0,37,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM27,0,0,0,0,0,0,0,0,0,0,85,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16459,19182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,94,0,0,0,0,0,0,0,0,0,0,0,0,133,159,0,0,0,0,0,0,0,0,0,0,0,0,55,117,0,0,0,0,0,0,0,0,0,0,0,0,6,146,0,0,0,0,0,0,0,0,0,0,0,0,32,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM28,0,0,0,0,0,0,0,0,0,0,0,0,635,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19525,16238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,204,0,0,0,0,0,0,0,0,0,0,0,0,126,71,0,0,0,0,0,0,0,0,0,0,0,0,52,56,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,47,95,0,0,19,15,0,0,0,0,0,0,0,0,0,0
SM29,0,0,0,0,0,0,0,0,0,0,0,0,65,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16238,19401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,134,0,0,0,0,0,0,0,0,0,0,0,0,119,112,0,0,0,0,0,0,0,0,0,0,0,0,65,62,0,0,0,0,0,0,0,0,0,0,0,0,5,26,0,0,0,0,0,0,0,0,0,0,0,0,29,179,0,0,10,48,0,0,0,0,0,0,0,0,0,0
SM30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19543,15838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,158,0,0,0,0,0,0,0,0,0,0,0,0,29,34,0,0,0,0,0,0,0,0,0,0,0,0,44,18,0,0,0,0,0,0,0,0,0,0,0,0,36,22,0,0,0,0,0,0,0,0,0,0,0,0,35,25,0,0,20,59,0,0,0,0,0,0,0,0
SM31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15838,19481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2232,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,132,0,0,0,0,0,0,0,0,0,0,0,0,39,33,0,0,0,0,0,0,0,0,0,0,0,0,31,37,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,32,34,0,0,23,111,0,0,0,0,0,0,0,0
SM32,441,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19478,16934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM33,63,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16934,19235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM34,0,0,67,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19771,15116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,138,0,0,0,0,0,0,0,0,0,0,0,0,96,58,0,0,0,0,0,0,0,0,0,0,0,0,154,127,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,24,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM35,0,0,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15116,19663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,269,0,0,0,0,0,0,0,0,0,0,0,0,214,388,0,0,0,0,0,0,0,0,0,0,0,0,1006,776,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,18,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM36,0,0,0,0,59,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19633,14758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,102,0,0,0,0,0,0,0,0,0,0,0,0,137,96,0,0,0,0,0,0,0,0,0,0,0,0,164,124,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM37,0,0,0,0,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14758,19444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,308,0,0,0,0,0,0,0,0,0,0,0,0,211,278,0,0,0,0,0,0,0,0,0,0,0,0,923,576,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,26,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM38,0,0,0,0,0,0,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19432,15350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,172,0,0,0,0,0,0,0,0,0,0,0,0,104,80,0,0,0,0,0,0,0,0,0,0,0,0,126,108,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,9,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM39,0,0,0,0,0,0,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15350,19239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078,478,0,0,0,0,0,0,0,0,0,0,0,0,139,199,0,0,0,0,0,0,0,0,0,0,0,0,492,326,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,16,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM40,0,0,0,0,0,0,0,0,273,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19189,14840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,228,0,0,0,0,0,0,0,0,0,0,0,0,261,55,0,0,0,0,0,0,0,0,0,0,0,0,154,81,0,0,0,0,0,0,0,0,0,0,0,0,29,16,0,0,0,0,0,0,0,0,0,0,0,0,30,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM41,0,0,0,0,0,0,0,0,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14840,18950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472,406,0,0,0,0,0,0,0,0,0,0,0,0,512,174,0,0,0,0,0,0,0,0,0,0,0,0,534,352,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,0,0,0,0,0,0,0,0,0,0,0,31,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM42,0,0,0,0,0,0,0,0,0,0,236,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19201,14833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073,277,0,0,0,0,0,0,0,0,0,0,0,0,267,80,0,0,0,0,0,0,0,0,0,0,0,0,145,61,0,0,0,0,0,0,0,0,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,28,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM43,0,0,0,0,0,0,0,0,0,0,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14833,18970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1864,448,0,0,0,0,0,0,0,0,0,0,0,0,655,147,0,0,0,0,0,0,0,0,0,0,0,0,397,174,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0,0,0,21,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM44,0,0,0,0,0,0,0,0,0,0,0,0,69,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18601,14132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,155,0,0,0,0,0,0,0,0,0,0,0,0,261,175,0,0,0,0,0,0,0,0,0,0,0,0,108,95,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0,10,113,0,0,2,7,0,0,0,0,0,0,0,0,0,0
SM45,0,0,0,0,0,0,0,0,0,0,0,0,36,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14132,18331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679,208,0,0,0,0,0,0,0,0,0,0,0,0,525,396,0,0,0,0,0,0,0,0,0,0,0,0,518,220,0,0,0,0,0,0,0,0,0,0,0,0,18,20,0,0,0,0,0,0,0,0,0,0,0,0,15,287,0,0,2,11,0,0,0,0,0,0,0,0,0,0
SM46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19008,14172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,76,0,0,0,0,0,0,0,0,0,0,0,0,82,99,0,0,0,0,0,0,0,0,0,0,0,0,142,88,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27,24,0,0,11,224,0,0,0,0,0,0,0,0
