,SM0,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,SM9,SM10,SM11,SM12,SM13,SM14,SM15,SM16,SM17,SM18,SM19,SM20,SM21,SM22,SM23,SM24,SM25,SM26,SM27,SM28,SM29,SM30,SM31,SM32,SM33,SM34,SM35,SM36,SM37,SM38,SM39,SM40,SM41,SM42,SM43,SM44,SM45,SM46,SM47,SM48,SM49,SM50,SM51,SM52,SM53,SM54,SM55,SM56,SM57,SM58,SM59,SM60,SM61,SM62,SM63,SM64,SM65,SM66,SM67,SM68,SM69,SM70,SM71,SM72,SM73,SM74,SM75,SM76,SM77,SM78,SM79,SM80,SM81,SM82,SM83,SM84,SM85,SM86,SM87,SM88,SM89,SM90,SM91,SM92,SM93,SM94,SM95,SM96,SM97,SM98,SM99,SM100,SM101,SM102,SM103,SM104,SM105,SM106,SM107,SM108,SM109,SM110,SM111,SM112,SM113,SM114,SM115,SM116,SM117,SM118,SM119,SM120,SM121,SM122,SM123,SM124,SM125,SM126,SM127,SM128,SM129,SM130,SM131
SM10,0,0,0,0,0,0,0,0,0,0,62045,52301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37182,36483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19346,16798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19472,18963,0,0,0,0,0,0,0,0,0,0,0,0,5793,4543,0,0,0,0,0,0,0,0,0,0,0,0,3537,2821,0,0,0,0,0,0,0,0,0,0,0,0,3144,2549,0,0,0,0,0,0,0,0,0,0,0,0,2653,2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM11,0,0,0,0,0,0,0,0,0,0,52301,62050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37187,36799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19505,16860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19421,19160,0,0,0,0,0,0,0,0,0,0,0,0,5627,4493,0,0,0,0,0,0,0,0,0,0,0,0,3541,2884,0,0,0,0,0,0,0,0,0,0,0,0,2924,2307,0,0,0,0,0,0,0,0,0,0,0,0,2511,2990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM12,0,0,0,0,0,0,0,0,0,0,0,0,61947,52966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38507,37763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18844,18120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19012,18563,0,0,0,0,0,0,0,0,0,0,0,0,3890,3535,0,0,0,0,0,0,0,0,0,0,0,0,2827,2453,0,0,0,0,0,0,0,0,0,0,0,0,2890,2513,0,0,0,0,0,0,0,0,0,0,0,0,2302,2627,0,0,1396,723,0,0,0,0,0,0,0,0,0,0
SM13,0,0,0,0,0,0,0,0,0,0,0,0,52966,61942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38550,37440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18872,18058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19037,18537,0,0,0,0,0,0,0,0,0,0,0,0,3980,3410,0,0,0,0,0,0,0,0,0,0,0,0,2798,2472,0,0,0,0,0,0,0,0,0,0,0,0,2983,2545,0,0,0,0,0,0,0,0,0,0,0,0,2461,2674,0,0,1403,782,0,0,0,0,0,0,0,0,0,0
SM14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63448,53915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37279,36221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18395,17147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20651,19779,0,0,0,0,0,0,0,0,0,0,0,0,5805,4572,0,0,0,0,0,0,0,0,0,0,0,0,3505,3238,0,0,0,0,0,0,0,0,0,0,0,0,4551,3752,0,0,0,0,0,0,0,0,0,0,0,0,3024,2663,0,0,1896,749,0,0,0,0,0,0,0,0
SM15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53915,63438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37374,36229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18477,17328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20696,19826,0,0,0,0,0,0,0,0,0,0,0,0,5838,4731,0,0,0,0,0,0,0,0,0,0,0,0,3719,3066,0,0,0,0,0,0,0,0,0,0,0,0,4403,3581,0,0,0,0,0,0,0,0,0,0,0,0,2824,2481,0,0,1843,745,0,0,0,0,0,0,0,0
SM16,44886,44900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64540,62026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22799,22648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23179,22770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM17,43789,43768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62026,64454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23871,23612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22764,23202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM18,0,0,40462,40749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65299,55080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24316,22271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20313,20091,0,0,0,0,0,0,0,0,0,0,0,0,3311,2716,0,0,0,0,0,0,0,0,0,0,0,0,2694,3131,0,0,0,0,0,0,0,0,0,0,0,0,1366,1999,0,0,0,0,0,0,0,0,0,0,0,0,3451,5147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM19,0,0,38958,39317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55080,65137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25323,22456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19885,19799,0,0,0,0,0,0,0,0,0,0,0,0,3057,2769,0,0,0,0,0,0,0,0,0,0,0,0,3062,3542,0,0,0,0,0,0,0,0,0,0,0,0,1544,2197,0,0,0,0,0,0,0,0,0,0,0,0,3831,5699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM20,0,0,0,0,39007,38982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63293,54167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22893,21451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20267,19596,0,0,0,0,0,0,0,0,0,0,0,0,2927,2534,0,0,0,0,0,0,0,0,0,0,0,0,2140,2591,0,0,0,0,0,0,0,0,0,0,0,0,1337,1960,0,0,0,0,0,0,0,0,0,0,0,0,2592,3599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM21,0,0,0,0,37950,37865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54167,63148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23980,21655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19520,19329,0,0,0,0,0,0,0,0,0,0,0,0,2779,2468,0,0,0,0,0,0,0,0,0,0,0,0,2194,3028,0,0,0,0,0,0,0,0,0,0,0,0,1483,2112,0,0,0,0,0,0,0,0,0,0,0,0,2916,4068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM22,0,0,0,0,0,0,38908,38981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62690,54834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22001,20036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19230,18759,0,0,0,0,0,0,0,0,0,0,0,0,3520,2653,0,0,0,0,0,0,0,0,0,0,0,0,2364,2864,0,0,0,0,0,0,0,0,0,0,0,0,1564,2030,0,0,0,0,0,0,0,0,0,0,0,0,2711,3651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM23,0,0,0,0,0,0,38275,38224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54834,62646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22472,20421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18669,18367,0,0,0,0,0,0,0,0,0,0,0,0,3172,2388,0,0,0,0,0,0,0,0,0,0,0,0,2449,3131,0,0,0,0,0,0,0,0,0,0,0,0,1760,2341,0,0,0,0,0,0,0,0,0,0,0,0,3134,4179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM24,0,0,0,0,0,0,0,0,37612,37891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61742,53778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22255,19112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17300,17540,0,0,0,0,0,0,0,0,0,0,0,0,3652,2652,0,0,0,0,0,0,0,0,0,0,0,0,2427,2766,0,0,0,0,0,0,0,0,0,0,0,0,1893,2592,0,0,0,0,0,0,0,0,0,0,0,0,3458,4858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM25,0,0,0,0,0,0,0,0,37197,37434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53778,61637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22472,19324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17316,17516,0,0,0,0,0,0,0,0,0,0,0,0,3672,2650,0,0,0,0,0,0,0,0,0,0,0,0,2405,2891,0,0,0,0,0,0,0,0,0,0,0,0,1899,2572,0,0,0,0,0,0,0,0,0,0,0,0,3510,4871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM26,0,0,0,0,0,0,0,0,0,0,37182,37187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60870,53557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21960,19053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17015,17280,0,0,0,0,0,0,0,0,0,0,0,0,3032,2127,0,0,0,0,0,0,0,0,0,0,0,0,2067,2428,0,0,0,0,0,0,0,0,0,0,0,0,1477,2410,0,0,0,0,0,0,0,0,0,0,0,0,3739,5226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM27,0,0,0,0,0,0,0,0,0,0,36483,36799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53557,60765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22546,19286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16813,17043,0,0,0,0,0,0,0,0,0,0,0,0,2666,1839,0,0,0,0,0,0,0,0,0,0,0,0,1918,2542,0,0,0,0,0,0,0,0,0,0,0,0,1685,2718,0,0,0,0,0,0,0,0,0,0,0,0,4038,5508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM28,0,0,0,0,0,0,0,0,0,0,0,0,38507,38550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61236,52704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21008,19456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18591,18056,0,0,0,0,0,0,0,0,0,0,0,0,3211,3248,0,0,0,0,0,0,0,0,0,0,0,0,2779,2499,0,0,0,0,0,0,0,0,0,0,0,0,1557,1382,0,0,0,0,0,0,0,0,0,0,0,0,1573,2458,0,0,930,453,0,0,0,0,0,0,0,0,0,0
SM29,0,0,0,0,0,0,0,0,0,0,0,0,37763,37440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52704,61049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22349,19959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18657,17808,0,0,0,0,0,0,0,0,0,0,0,0,2913,3026,0,0,0,0,0,0,0,0,0,0,0,0,2493,2557,0,0,0,0,0,0,0,0,0,0,0,0,1446,1398,0,0,0,0,0,0,0,0,0,0,0,0,1855,2613,0,0,813,369,0,0,0,0,0,0,0,0,0,0
SM30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37279,37374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62111,52118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22438,19672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18587,17473,0,0,0,0,0,0,0,0,0,0,0,0,4023,4220,0,0,0,0,0,0,0,0,0,0,0,0,3920,3517,0,0,0,0,0,0,0,0,0,0,0,0,1997,1780,0,0,0,0,0,0,0,0,0,0,0,0,2203,3201,0,0,1097,532,0,0,0,0,0,0,0,0
SM31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36221,36229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52118,61925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23626,20195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18135,17147,0,0,0,0,0,0,0,0,0,0,0,0,3623,4135,0,0,0,0,0,0,0,0,0,0,0,0,3877,3692,0,0,0,0,0,0,0,0,0,0,0,0,2080,2036,0,0,0,0,0,0,0,0,0,0,0,0,2517,3602,0,0,1007,493,0,0,0,0,0,0,0,0
SM32,22848,22792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22799,23871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63108,60596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43318,43462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM33,22465,22478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22648,23612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60596,62934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43659,44058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM34,0,0,22115,22410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24316,25323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64807,52037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34362,33577,0,0,0,0,0,0,0,0,0,0,0,0,6381,3773,0,0,0,0,0,0,0,0,0,0,0,0,3175,3420,0,0,0,0,0,0,0,0,0,0,0,0,2063,2517,0,0,0,0,0,0,0,0,0,0,0,0,4006,5784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM35,0,0,19705,20024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22271,22456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52037,64450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33774,33129,0,0,0,0,0,0,0,0,0,0,0,0,6742,4614,0,0,0,0,0,0,0,0,0,0,0,0,5666,5450,0,0,0,0,0,0,0,0,0,0,0,0,2682,3278,0,0,0,0,0,0,0,0,0,0,0,0,4835,7279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM36,0,0,0,0,21329,21051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22893,23980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62652,50805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32952,31345,0,0,0,0,0,0,0,0,0,0,0,0,5297,4032,0,0,0,0,0,0,0,0,0,0,0,0,3291,3311,0,0,0,0,0,0,0,0,0,0,0,0,2447,2743,0,0,0,0,0,0,0,0,0,0,0,0,3522,4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM37,0,0,0,0,19812,19853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21451,21655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50805,62172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33056,31276,0,0,0,0,0,0,0,0,0,0,0,0,5965,4729,0,0,0,0,0,0,0,0,0,0,0,0,4733,4191,0,0,0,0,0,0,0,0,0,0,0,0,2529,2968,0,0,0,0,0,0,0,0,0,0,0,0,3875,5152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM38,0,0,0,0,0,0,19986,20111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22001,22472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61350,49653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32887,32142,0,0,0,0,0,0,0,0,0,0,0,0,5359,4132,0,0,0,0,0,0,0,0,0,0,0,0,3366,3723,0,0,0,0,0,0,0,0,0,0,0,0,2665,2872,0,0,0,0,0,0,0,0,0,0,0,0,3727,4898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM39,0,0,0,0,0,0,18553,18434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20036,20421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49653,60959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32788,31971,0,0,0,0,0,0,0,0,0,0,0,0,5738,4790,0,0,0,0,0,0,0,0,0,0,0,0,4692,4915,0,0,0,0,0,0,0,0,0,0,0,0,3013,3450,0,0,0,0,0,0,0,0,0,0,0,0,4336,6199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM40,0,0,0,0,0,0,0,0,19613,20125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22255,22472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61133,49318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31120,30711,0,0,0,0,0,0,0,0,0,0,0,0,5281,4333,0,0,0,0,0,0,0,0,0,0,0,0,2679,3266,0,0,0,0,0,0,0,0,0,0,0,0,2543,3191,0,0,0,0,0,0,0,0,0,0,0,0,4774,6016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM41,0,0,0,0,0,0,0,0,17259,17426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19112,19324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49318,60735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31880,30431,0,0,0,0,0,0,0,0,0,0,0,0,5347,5355,0,0,0,0,0,0,0,0,0,0,0,0,4557,5312,0,0,0,0,0,0,0,0,0,0,0,0,3044,4188,0,0,0,0,0,0,0,0,0,0,0,0,6194,8040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM42,0,0,0,0,0,0,0,0,0,0,19346,19505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21960,22546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60311,48519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30993,30770,0,0,0,0,0,0,0,0,0,0,0,0,4103,3266,0,0,0,0,0,0,0,0,0,0,0,0,1890,2785,0,0,0,0,0,0,0,0,0,0,0,0,3270,3378,0,0,0,0,0,0,0,0,0,0,0,0,4846,6210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM43,0,0,0,0,0,0,0,0,0,0,16798,16860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19053,19286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48519,59907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31556,30249,0,0,0,0,0,0,0,0,0,0,0,0,4658,4694,0,0,0,0,0,0,0,0,0,0,0,0,4105,4723,0,0,0,0,0,0,0,0,0,0,0,0,3360,4312,0,0,0,0,0,0,0,0,0,0,0,0,6182,8040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM44,0,0,0,0,0,0,0,0,0,0,0,0,18844,18872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21008,22349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59001,50077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32574,31260,0,0,0,0,0,0,0,0,0,0,0,0,5268,4687,0,0,0,0,0,0,0,0,0,0,0,0,3436,3095,0,0,0,0,0,0,0,0,0,0,0,0,1428,1809,0,0,0,0,0,0,0,0,0,0,0,0,2335,3365,0,0,536,152,0,0,0,0,0,0,0,0,0,0
