,SM0,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,SM9,SM10,SM11,SM12,SM13,SM14,SM15,SM16,SM17,SM18,SM19,SM20,SM21,SM22,SM23,SM24,SM25,SM26,SM27,SM28,SM29,SM30,SM31,SM32,SM33,SM34,SM35,SM36,SM37,SM38,SM39,SM40,SM41,SM42,SM43,SM44,SM45,SM46,SM47,SM48,SM49,SM50,SM51,SM52,SM53,SM54,SM55,SM56,SM57,SM58,SM59,SM60,SM61,SM62,SM63,SM64,SM65,SM66,SM67,SM68,SM69,SM70,SM71,SM72,SM73,SM74,SM75,SM76,SM77,SM78,SM79,SM80,SM81,SM82,SM83,SM84,SM85,SM86,SM87,SM88,SM89,SM90,SM91,SM92,SM93,SM94,SM95,SM96,SM97,SM98,SM99,SM100,SM101,SM102,SM103,SM104,SM105,SM106,SM107,SM108,SM109,SM110,SM111,SM112,SM113,SM114,SM115,SM116,SM117,SM118,SM119,SM120,SM121,SM122,SM123,SM124,SM125,SM126,SM127,SM128,SM129,SM130,SM131
SM31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19123,19243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18498,21666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2656,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,346,0,0,0,0,0,0,0,0,0,0,0,0,271,254,0,0,0,0,0,0,0,0,0,0,0,0,280,425,0,0,0,0,0,0,0,0,0,0,0,0,441,327,0,0,0,0,0,0,0,0,0,0,0,0,245,302,0,0,276,128,0,0,0,0,0,0,0,0
SM32,29,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21241,21177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20592,20932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM33,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21177,21240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20571,20918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM34,0,0,2910,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22365,16649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14644,14559,0,0,0,0,0,0,0,0,0,0,0,0,4252,2540,0,0,0,0,0,0,0,0,0,0,0,0,1347,642,0,0,0,0,0,0,0,0,0,0,0,0,934,410,0,0,0,0,0,0,0,0,0,0,0,0,340,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM35,0,0,1492,1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16649,22242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15260,15068,0,0,0,0,0,0,0,0,0,0,0,0,5553,2973,0,0,0,0,0,0,0,0,0,0,0,0,1946,888,0,0,0,0,0,0,0,0,0,0,0,0,694,378,0,0,0,0,0,0,0,0,0,0,0,0,362,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM36,0,0,0,0,1892,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1663,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21569,16865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15080,14846,0,0,0,0,0,0,0,0,0,0,0,0,3940,2247,0,0,0,0,0,0,0,0,0,0,0,0,1575,851,0,0,0,0,0,0,0,0,0,0,0,0,611,448,0,0,0,0,0,0,0,0,0,0,0,0,479,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM37,0,0,0,0,1110,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16865,21470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15633,15448,0,0,0,0,0,0,0,0,0,0,0,0,4534,2523,0,0,0,0,0,0,0,0,0,0,0,0,1685,966,0,0,0,0,0,0,0,0,0,0,0,0,623,473,0,0,0,0,0,0,0,0,0,0,0,0,461,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM38,0,0,0,0,0,0,2512,2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1886,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21006,16176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14757,14047,0,0,0,0,0,0,0,0,0,0,0,0,3630,1953,0,0,0,0,0,0,0,0,0,0,0,0,1322,590,0,0,0,0,0,0,0,0,0,0,0,0,827,117,0,0,0,0,0,0,0,0,0,0,0,0,322,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM39,0,0,0,0,0,0,1494,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16176,20824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14933,14179,0,0,0,0,0,0,0,0,0,0,0,0,4530,2474,0,0,0,0,0,0,0,0,0,0,0,0,1771,1060,0,0,0,0,0,0,0,0,0,0,0,0,588,129,0,0,0,0,0,0,0,0,0,0,0,0,326,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM40,0,0,0,0,0,0,0,0,2545,2783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3928,3944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21002,14377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13904,13775,0,0,0,0,0,0,0,0,0,0,0,0,2293,1724,0,0,0,0,0,0,0,0,0,0,0,0,979,418,0,0,0,0,0,0,0,0,0,0,0,0,1074,185,0,0,0,0,0,0,0,0,0,0,0,0,349,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM41,0,0,0,0,0,0,0,0,948,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14377,20807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14454,14702,0,0,0,0,0,0,0,0,0,0,0,0,2975,2661,0,0,0,0,0,0,0,0,0,0,0,0,1975,1876,0,0,0,0,0,0,0,0,0,0,0,0,905,321,0,0,0,0,0,0,0,0,0,0,0,0,1121,2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM42,0,0,0,0,0,0,0,0,0,0,2584,2495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3612,3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20828,14788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14084,13796,0,0,0,0,0,0,0,0,0,0,0,0,2398,1698,0,0,0,0,0,0,0,0,0,0,0,0,814,393,0,0,0,0,0,0,0,0,0,0,0,0,990,172,0,0,0,0,0,0,0,0,0,0,0,0,292,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM43,0,0,0,0,0,0,0,0,0,0,1042,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14788,20651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14306,14448,0,0,0,0,0,0,0,0,0,0,0,0,3365,2998,0,0,0,0,0,0,0,0,0,0,0,0,2068,1788,0,0,0,0,0,0,0,0,0,0,0,0,603,273,0,0,0,0,0,0,0,0,0,0,0,0,863,1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM44,0,0,0,0,0,0,0,0,0,0,0,0,1353,1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2409,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20055,16990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14798,14645,0,0,0,0,0,0,0,0,0,0,0,0,2453,1529,0,0,0,0,0,0,0,0,0,0,0,0,748,367,0,0,0,0,0,0,0,0,0,0,0,0,152,89,0,0,0,0,0,0,0,0,0,0,0,0,125,242,0,0,251,7,0,0,0,0,0,0,0,0,0,0
SM45,0,0,0,0,0,0,0,0,0,0,0,0,669,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16990,19956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15655,15568,0,0,0,0,0,0,0,0,0,0,0,0,3089,2356,0,0,0,0,0,0,0,0,0,0,0,0,1408,712,0,0,0,0,0,0,0,0,0,0,0,0,142,92,0,0,0,0,0,0,0,0,0,0,0,0,164,304,0,0,104,14,0,0,0,0,0,0,0,0,0,0
SM46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2726,2656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20289,15868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13146,12490,0,0,0,0,0,0,0,0,0,0,0,0,3988,2677,0,0,0,0,0,0,0,0,0,0,0,0,1519,654,0,0,0,0,0,0,0,0,0,0,0,0,291,125,0,0,0,0,0,0,0,0,0,0,0,0,257,448,0,0,73,6,0,0,0,0,0,0,0,0
