,SM0,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,SM9,SM10,SM11,SM12,SM13,SM14,SM15,SM16,SM17,SM18,SM19,SM20,SM21,SM22,SM23,SM24,SM25,SM26,SM27,SM28,SM29,SM30,SM31,SM32,SM33,SM34,SM35,SM36,SM37,SM38,SM39,SM40,SM41,SM42,SM43,SM44,SM45,SM46,SM47,SM48,SM49,SM50,SM51,SM52,SM53,SM54,SM55,SM56,SM57,SM58,SM59,SM60,SM61,SM62,SM63,SM64,SM65,SM66,SM67,SM68,SM69,SM70,SM71,SM72,SM73,SM74,SM75,SM76,SM77,SM78,SM79,SM80,SM81,SM82,SM83,SM84,SM85,SM86,SM87,SM88,SM89,SM90,SM91,SM92,SM93,SM94,SM95,SM96,SM97,SM98,SM99,SM100,SM101,SM102,SM103,SM104,SM105,SM106,SM107,SM108,SM109,SM110,SM111,SM112,SM113,SM114,SM115,SM116,SM117,SM118,SM119,SM120,SM121,SM122,SM123,SM124,SM125,SM126,SM127,SM128,SM129,SM130,SM131
SM10,0,0,0,0,0,0,0,0,0,0,20889,17962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,195,0,0,0,0,0,0,0,0,0,0,0,0,60,36,0,0,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,0,0,0,0,0,0,441,170,0,0,0,0,0,0,0,0,0,0,0,0,313,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM11,0,0,0,0,0,0,0,0,0,0,17962,20897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,229,0,0,0,0,0,0,0,0,0,0,0,0,75,31,0,0,0,0,0,0,0,0,0,0,0,0,42,17,0,0,0,0,0,0,0,0,0,0,0,0,331,225,0,0,0,0,0,0,0,0,0,0,0,0,358,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM12,0,0,0,0,0,0,0,0,0,0,0,0,20579,17465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,221,0,0,0,0,0,0,0,0,0,0,0,0,68,41,0,0,0,0,0,0,0,0,0,0,0,0,23,12,0,0,0,0,0,0,0,0,0,0,0,0,238,159,0,0,0,0,0,0,0,0,0,0,0,0,184,44,0,0,219,67,0,0,0,0,0,0,0,0,0,0
SM13,0,0,0,0,0,0,0,0,0,0,0,0,17465,20585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,229,0,0,0,0,0,0,0,0,0,0,0,0,77,33,0,0,0,0,0,0,0,0,0,0,0,0,47,17,0,0,0,0,0,0,0,0,0,0,0,0,256,158,0,0,0,0,0,0,0,0,0,0,0,0,196,71,0,0,240,65,0,0,0,0,0,0,0,0,0,0
SM14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19296,14962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,533,0,0,0,0,0,0,0,0,0,0,0,0,150,80,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,359,166,0,0,0,0,0,0,0,0,0,0,0,0,24,36,0,0,4,1,0,0,0,0,0,0,0,0
SM15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14962,19292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,660,0,0,0,0,0,0,0,0,0,0,0,0,155,110,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,388,199,0,0,0,0,0,0,0,0,0,0,0,0,25,49,0,0,1,2,0,0,0,0,0,0,0,0
SM16,1161,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20606,16758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM17,338,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16758,20546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM18,0,0,1993,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18980,12145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217,228,0,0,0,0,0,0,0,0,0,0,0,0,137,114,0,0,0,0,0,0,0,0,0,0,0,0,33,53,0,0,0,0,0,0,0,0,0,0,0,0,124,56,0,0,0,0,0,0,0,0,0,0,0,0,133,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM19,0,0,112,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12145,18801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4319,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,352,0,0,0,0,0,0,0,0,0,0,0,0,151,240,0,0,0,0,0,0,0,0,0,0,0,0,44,80,0,0,0,0,0,0,0,0,0,0,0,0,51,209,0,0,0,0,0,0,0,0,0,0,0,0,105,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM20,0,0,0,0,1426,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18622,13115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,245,0,0,0,0,0,0,0,0,0,0,0,0,146,71,0,0,0,0,0,0,0,0,0,0,0,0,32,42,0,0,0,0,0,0,0,0,0,0,0,0,40,44,0,0,0,0,0,0,0,0,0,0,0,0,55,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM21,0,0,0,0,113,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13115,18429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3562,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,238,0,0,0,0,0,0,0,0,0,0,0,0,112,137,0,0,0,0,0,0,0,0,0,0,0,0,55,37,0,0,0,0,0,0,0,0,0,0,0,0,15,55,0,0,0,0,0,0,0,0,0,0,0,0,18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM22,0,0,0,0,0,0,916,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18423,13223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,361,0,0,0,0,0,0,0,0,0,0,0,0,214,167,0,0,0,0,0,0,0,0,0,0,0,0,50,61,0,0,0,0,0,0,0,0,0,0,0,0,76,43,0,0,0,0,0,0,0,0,0,0,0,0,106,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM23,0,0,0,0,0,0,95,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13223,18268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2815,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,302,0,0,0,0,0,0,0,0,0,0,0,0,147,173,0,0,0,0,0,0,0,0,0,0,0,0,99,103,0,0,0,0,0,0,0,0,0,0,0,0,20,41,0,0,0,0,0,0,0,0,0,0,0,0,96,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM24,0,0,0,0,0,0,0,0,714,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20109,15144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,225,0,0,0,0,0,0,0,0,0,0,0,0,159,174,0,0,0,0,0,0,0,0,0,0,0,0,70,178,0,0,0,0,0,0,0,0,0,0,0,0,45,40,0,0,0,0,0,0,0,0,0,0,0,0,115,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM25,0,0,0,0,0,0,0,0,98,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15144,20068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,262,0,0,0,0,0,0,0,0,0,0,0,0,196,183,0,0,0,0,0,0,0,0,0,0,0,0,74,236,0,0,0,0,0,0,0,0,0,0,0,0,33,69,0,0,0,0,0,0,0,0,0,0,0,0,91,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM26,0,0,0,0,0,0,0,0,0,0,646,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20132,15274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,272,0,0,0,0,0,0,0,0,0,0,0,0,196,155,0,0,0,0,0,0,0,0,0,0,0,0,67,176,0,0,0,0,0,0,0,0,0,0,0,0,35,77,0,0,0,0,0,0,0,0,0,0,0,0,109,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM27,0,0,0,0,0,0,0,0,0,0,100,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15274,20096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,254,0,0,0,0,0,0,0,0,0,0,0,0,219,178,0,0,0,0,0,0,0,0,0,0,0,0,87,282,0,0,0,0,0,0,0,0,0,0,0,0,14,181,0,0,0,0,0,0,0,0,0,0,0,0,113,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM28,0,0,0,0,0,0,0,0,0,0,0,0,1004,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20108,14389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,541,0,0,0,0,0,0,0,0,0,0,0,0,248,61,0,0,0,0,0,0,0,0,0,0,0,0,45,64,0,0,0,0,0,0,0,0,0,0,0,0,59,52,0,0,0,0,0,0,0,0,0,0,0,0,84,41,0,0,98,33,0,0,0,0,0,0,0,0,0,0
SM29,0,0,0,0,0,0,0,0,0,0,0,0,241,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14389,20005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2309,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,475,0,0,0,0,0,0,0,0,0,0,0,0,195,136,0,0,0,0,0,0,0,0,0,0,0,0,43,49,0,0,0,0,0,0,0,0,0,0,0,0,52,39,0,0,0,0,0,0,0,0,0,0,0,0,80,74,0,0,54,52,0,0,0,0,0,0,0,0,0,0
SM30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18525,11591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,304,0,0,0,0,0,0,0,0,0,0,0,0,319,194,0,0,0,0,0,0,0,0,0,0,0,0,64,74,0,0,0,0,0,0,0,0,0,0,0,0,234,114,0,0,0,0,0,0,0,0,0,0,0,0,164,89,0,0,47,19,0,0,0,0,0,0,0,0
SM31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11591,18281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3755,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,300,0,0,0,0,0,0,0,0,0,0,0,0,248,229,0,0,0,0,0,0,0,0,0,0,0,0,79,88,0,0,0,0,0,0,0,0,0,0,0,0,54,62,0,0,0,0,0,0,0,0,0,0,0,0,167,151,0,0,36,24,0,0,0,0,0,0,0,0
SM32,408,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19904,15823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM33,148,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15823,19868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,2528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM34,0,0,33,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,4319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18352,10615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,206,0,0,0,0,0,0,0,0,0,0,0,0,348,405,0,0,0,0,0,0,0,0,0,0,0,0,414,248,0,0,0,0,0,0,0,0,0,0,0,0,20,21,0,0,0,0,0,0,0,0,0,0,0,0,63,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM35,0,0,31,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10615,18099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,542,0,0,0,0,0,0,0,0,0,0,0,0,801,1023,0,0,0,0,0,0,0,0,0,0,0,0,2003,900,0,0,0,0,0,0,0,0,0,0,0,0,25,66,0,0,0,0,0,0,0,0,0,0,0,0,63,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM36,0,0,0,0,39,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,3562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17999,10709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,255,0,0,0,0,0,0,0,0,0,0,0,0,271,280,0,0,0,0,0,0,0,0,0,0,0,0,240,231,0,0,0,0,0,0,0,0,0,0,0,0,14,56,0,0,0,0,0,0,0,0,0,0,0,0,41,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM37,0,0,0,0,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10709,17782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,861,0,0,0,0,0,0,0,0,0,0,0,0,621,873,0,0,0,0,0,0,0,0,0,0,0,0,1249,881,0,0,0,0,0,0,0,0,0,0,0,0,26,59,0,0,0,0,0,0,0,0,0,0,0,0,75,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM38,0,0,0,0,0,0,77,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17770,11745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,268,0,0,0,0,0,0,0,0,0,0,0,0,204,145,0,0,0,0,0,0,0,0,0,0,0,0,244,183,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,55,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM39,0,0,0,0,0,0,44,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11745,17632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983,531,0,0,0,0,0,0,0,0,0,0,0,0,466,665,0,0,0,0,0,0,0,0,0,0,0,0,1203,663,0,0,0,0,0,0,0,0,0,0,0,0,26,51,0,0,0,0,0,0,0,0,0,0,0,0,85,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM40,0,0,0,0,0,0,0,0,160,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,2312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19928,12851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,347,0,0,0,0,0,0,0,0,0,0,0,0,484,240,0,0,0,0,0,0,0,0,0,0,0,0,314,249,0,0,0,0,0,0,0,0,0,0,0,0,32,42,0,0,0,0,0,0,0,0,0,0,0,0,61,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM41,0,0,0,0,0,0,0,0,35,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12851,19854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1723,694,0,0,0,0,0,0,0,0,0,0,0,0,979,649,0,0,0,0,0,0,0,0,0,0,0,0,1211,605,0,0,0,0,0,0,0,0,0,0,0,0,23,21,0,0,0,0,0,0,0,0,0,0,0,0,38,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM42,0,0,0,0,0,0,0,0,0,0,197,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371,2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19946,12719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,331,0,0,0,0,0,0,0,0,0,0,0,0,624,234,0,0,0,0,0,0,0,0,0,0,0,0,332,221,0,0,0,0,0,0,0,0,0,0,0,0,41,38,0,0,0,0,0,0,0,0,0,0,0,0,64,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM43,0,0,0,0,0,0,0,0,0,0,49,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12719,19859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2085,844,0,0,0,0,0,0,0,0,0,0,0,0,1083,604,0,0,0,0,0,0,0,0,0,0,0,0,940,394,0,0,0,0,0,0,0,0,0,0,0,0,26,43,0,0,0,0,0,0,0,0,0,0,0,0,42,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM44,0,0,0,0,0,0,0,0,0,0,0,0,129,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,2309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19638,12929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972,189,0,0,0,0,0,0,0,0,0,0,0,0,390,366,0,0,0,0,0,0,0,0,0,0,0,0,459,256,0,0,0,0,0,0,0,0,0,0,0,0,34,31,0,0,0,0,0,0,0,0,0,0,0,0,39,149,0,0,14,59,0,0,0,0,0,0,0,0,0,0
SM45,0,0,0,0,0,0,0,0,0,0,0,0,43,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12929,19593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509,591,0,0,0,0,0,0,0,0,0,0,0,0,893,658,0,0,0,0,0,0,0,0,0,0,0,0,1273,520,0,0,0,0,0,0,0,0,0,0,0,0,35,56,0,0,0,0,0,0,0,0,0,0,0,0,31,421,0,0,8,119,0,0,0,0,0,0,0,0,0,0
SM46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078,3755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17665,10984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,107,0,0,0,0,0,0,0,0,0,0,0,0,170,186,0,0,0,0,0,0,0,0,0,0,0,0,271,185,0,0,0,0,0,0,0,0,0,0,0,0,16,18,0,0,0,0,0,0,0,0,0,0,0,0,38,42,0,0,43,106,0,0,0,0,0,0,0,0
