,SM0,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,SM9,SM10,SM11,SM12,SM13,SM14,SM15,SM16,SM17,SM18,SM19,SM20,SM21,SM22,SM23,SM24,SM25,SM26,SM27,SM28,SM29,SM30,SM31,SM32,SM33,SM34,SM35,SM36,SM37,SM38,SM39,SM40,SM41,SM42,SM43,SM44,SM45,SM46,SM47,SM48,SM49,SM50,SM51,SM52,SM53,SM54,SM55,SM56,SM57,SM58,SM59,SM60,SM61,SM62,SM63,SM64,SM65,SM66,SM67,SM68,SM69,SM70,SM71,SM72,SM73,SM74,SM75,SM76,SM77,SM78,SM79,SM80,SM81,SM82,SM83,SM84,SM85,SM86,SM87,SM88,SM89,SM90,SM91,SM92,SM93,SM94,SM95,SM96,SM97,SM98,SM99,SM100,SM101,SM102,SM103,SM104,SM105,SM106,SM107,SM108,SM109,SM110,SM111,SM112,SM113,SM114,SM115,SM116,SM117,SM118,SM119,SM120,SM121,SM122,SM123,SM124,SM125,SM126,SM127,SM128,SM129,SM130,SM131
SM11,0,0,0,0,0,0,0,0,0,0,19563,22479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20105,20018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2036,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347,722,0,0,0,0,0,0,0,0,0,0,0,0,799,479,0,0,0,0,0,0,0,0,0,0,0,0,354,283,0,0,0,0,0,0,0,0,0,0,0,0,385,167,0,0,0,0,0,0,0,0,0,0,0,0,75,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM12,0,0,0,0,0,0,0,0,0,0,0,0,22378,18361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19367,18947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1817,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565,991,0,0,0,0,0,0,0,0,0,0,0,0,786,561,0,0,0,0,0,0,0,0,0,0,0,0,365,463,0,0,0,0,0,0,0,0,0,0,0,0,321,230,0,0,0,0,0,0,0,0,0,0,0,0,458,576,0,0,702,309,0,0,0,0,0,0,0,0,0,0
SM13,0,0,0,0,0,0,0,0,0,0,0,0,18361,22369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19007,19133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1699,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,1033,0,0,0,0,0,0,0,0,0,0,0,0,715,651,0,0,0,0,0,0,0,0,0,0,0,0,394,448,0,0,0,0,0,0,0,0,0,0,0,0,409,337,0,0,0,0,0,0,0,0,0,0,0,0,477,612,0,0,676,320,0,0,0,0,0,0,0,0,0,0
SM14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21037,14079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15282,15290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2655,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3394,2379,0,0,0,0,0,0,0,0,0,0,0,0,1464,1034,0,0,0,0,0,0,0,0,0,0,0,0,694,1064,0,0,0,0,0,0,0,0,0,0,0,0,922,621,0,0,0,0,0,0,0,0,0,0,0,0,744,789,0,0,947,412,0,0,0,0,0,0,0,0
SM15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14079,21005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15110,15236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3465,2427,0,0,0,0,0,0,0,0,0,0,0,0,1424,1165,0,0,0,0,0,0,0,0,0,0,0,0,680,1203,0,0,0,0,0,0,0,0,0,0,0,0,911,650,0,0,0,0,0,0,0,0,0,0,0,0,637,689,0,0,898,381,0,0,0,0,0,0,0,0
SM16,22223,22286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22839,21683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM17,22294,22228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21683,22840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM18,0,0,17421,17708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21062,16953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2919,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992,815,0,0,0,0,0,0,0,0,0,0,0,0,509,604,0,0,0,0,0,0,0,0,0,0,0,0,713,1056,0,0,0,0,0,0,0,0,0,0,0,0,187,383,0,0,0,0,0,0,0,0,0,0,0,0,685,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM19,0,0,17627,17581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16953,21070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,836,0,0,0,0,0,0,0,0,0,0,0,0,471,605,0,0,0,0,0,0,0,0,0,0,0,0,723,986,0,0,0,0,0,0,0,0,0,0,0,0,185,391,0,0,0,0,0,0,0,0,0,0,0,0,694,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM20,0,0,0,0,18001,17639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20847,16478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2952,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364,1123,0,0,0,0,0,0,0,0,0,0,0,0,312,304,0,0,0,0,0,0,0,0,0,0,0,0,374,724,0,0,0,0,0,0,0,0,0,0,0,0,360,231,0,0,0,0,0,0,0,0,0,0,0,0,377,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM21,0,0,0,0,17720,17552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16478,20839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2937,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270,1130,0,0,0,0,0,0,0,0,0,0,0,0,377,408,0,0,0,0,0,0,0,0,0,0,0,0,504,776,0,0,0,0,0,0,0,0,0,0,0,0,306,191,0,0,0,0,0,0,0,0,0,0,0,0,375,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM22,0,0,0,0,0,0,17287,17154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20727,17403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3654,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,709,0,0,0,0,0,0,0,0,0,0,0,0,559,518,0,0,0,0,0,0,0,0,0,0,0,0,520,565,0,0,0,0,0,0,0,0,0,0,0,0,292,219,0,0,0,0,0,0,0,0,0,0,0,0,270,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM23,0,0,0,0,0,0,17208,17190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17403,20725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3548,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,828,0,0,0,0,0,0,0,0,0,0,0,0,484,516,0,0,0,0,0,0,0,0,0,0,0,0,467,486,0,0,0,0,0,0,0,0,0,0,0,0,260,266,0,0,0,0,0,0,0,0,0,0,0,0,278,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM24,0,0,0,0,0,0,0,0,19707,19688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22465,19544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946,951,0,0,0,0,0,0,0,0,0,0,0,0,493,422,0,0,0,0,0,0,0,0,0,0,0,0,561,587,0,0,0,0,0,0,0,0,0,0,0,0,137,187,0,0,0,0,0,0,0,0,0,0,0,0,251,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM25,0,0,0,0,0,0,0,0,20115,19940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19544,22455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,853,0,0,0,0,0,0,0,0,0,0,0,0,516,391,0,0,0,0,0,0,0,0,0,0,0,0,418,485,0,0,0,0,0,0,0,0,0,0,0,0,157,133,0,0,0,0,0,0,0,0,0,0,0,0,152,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM26,0,0,0,0,0,0,0,0,0,0,20053,20105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22417,19666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,790,0,0,0,0,0,0,0,0,0,0,0,0,566,472,0,0,0,0,0,0,0,0,0,0,0,0,365,431,0,0,0,0,0,0,0,0,0,0,0,0,143,132,0,0,0,0,0,0,0,0,0,0,0,0,148,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM27,0,0,0,0,0,0,0,0,0,0,20026,20018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19666,22421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913,845,0,0,0,0,0,0,0,0,0,0,0,0,548,502,0,0,0,0,0,0,0,0,0,0,0,0,385,420,0,0,0,0,0,0,0,0,0,0,0,0,183,154,0,0,0,0,0,0,0,0,0,0,0,0,165,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM28,0,0,0,0,0,0,0,0,0,0,0,0,19367,19007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22246,17504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417,1004,0,0,0,0,0,0,0,0,0,0,0,0,882,805,0,0,0,0,0,0,0,0,0,0,0,0,344,463,0,0,0,0,0,0,0,0,0,0,0,0,283,219,0,0,0,0,0,0,0,0,0,0,0,0,374,452,0,0,491,268,0,0,0,0,0,0,0,0,0,0
SM29,0,0,0,0,0,0,0,0,0,0,0,0,18947,19133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17504,22262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2276,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441,995,0,0,0,0,0,0,0,0,0,0,0,0,945,832,0,0,0,0,0,0,0,0,0,0,0,0,407,448,0,0,0,0,0,0,0,0,0,0,0,0,302,262,0,0,0,0,0,0,0,0,0,0,0,0,369,453,0,0,417,226,0,0,0,0,0,0,0,0,0,0
SM30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15282,15110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20610,15052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5595,2508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745,1239,0,0,0,0,0,0,0,0,0,0,0,0,873,818,0,0,0,0,0,0,0,0,0,0,0,0,533,664,0,0,0,0,0,0,0,0,0,0,0,0,388,359,0,0,0,0,0,0,0,0,0,0,0,0,355,556,0,0,508,245,0,0,0,0,0,0,0,0
SM31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15290,15236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15052,20623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5396,2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742,1304,0,0,0,0,0,0,0,0,0,0,0,0,903,734,0,0,0,0,0,0,0,0,0,0,0,0,613,751,0,0,0,0,0,0,0,0,0,0,0,0,442,373,0,0,0,0,0,0,0,0,0,0,0,0,402,572,0,0,459,224,0,0,0,0,0,0,0,0
SM32,138,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22400,22259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21576,21946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM33,93,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22259,22395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21590,22002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM34,0,0,3152,3267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2919,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20620,14506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11760,11475,0,0,0,0,0,0,0,0,0,0,0,0,4159,2516,0,0,0,0,0,0,0,0,0,0,0,0,1817,1305,0,0,0,0,0,0,0,0,0,0,0,0,741,313,0,0,0,0,0,0,0,0,0,0,0,0,429,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM35,0,0,1634,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1467,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14506,20520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12793,12615,0,0,0,0,0,0,0,0,0,0,0,0,5584,3402,0,0,0,0,0,0,0,0,0,0,0,0,2625,1789,0,0,0,0,0,0,0,0,0,0,0,0,516,290,0,0,0,0,0,0,0,0,0,0,0,0,509,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM36,0,0,0,0,2721,2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2952,2937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20256,15234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11782,11572,0,0,0,0,0,0,0,0,0,0,0,0,3809,2428,0,0,0,0,0,0,0,0,0,0,0,0,1423,1284,0,0,0,0,0,0,0,0,0,0,0,0,384,243,0,0,0,0,0,0,0,0,0,0,0,0,529,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM37,0,0,0,0,1639,1614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15234,20190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12618,12278,0,0,0,0,0,0,0,0,0,0,0,0,4648,3191,0,0,0,0,0,0,0,0,0,0,0,0,1787,1549,0,0,0,0,0,0,0,0,0,0,0,0,284,259,0,0,0,0,0,0,0,0,0,0,0,0,638,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM38,0,0,0,0,0,0,2704,2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3654,3548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20386,13922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11887,11857,0,0,0,0,0,0,0,0,0,0,0,0,2939,2646,0,0,0,0,0,0,0,0,0,0,0,0,1947,1517,0,0,0,0,0,0,0,0,0,0,0,0,350,252,0,0,0,0,0,0,0,0,0,0,0,0,407,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM39,0,0,0,0,0,0,1098,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13922,20240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12022,12141,0,0,0,0,0,0,0,0,0,0,0,0,3776,3762,0,0,0,0,0,0,0,0,0,0,0,0,3321,2882,0,0,0,0,0,0,0,0,0,0,0,0,251,304,0,0,0,0,0,0,0,0,0,0,0,0,738,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM40,0,0,0,0,0,0,0,0,2312,2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034,2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22095,17177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16155,15531,0,0,0,0,0,0,0,0,0,0,0,0,2607,1630,0,0,0,0,0,0,0,0,0,0,0,0,1259,1019,0,0,0,0,0,0,0,0,0,0,0,0,434,233,0,0,0,0,0,0,0,0,0,0,0,0,520,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM41,0,0,0,0,0,0,0,0,1210,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17177,22051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16628,16144,0,0,0,0,0,0,0,0,0,0,0,0,2913,2072,0,0,0,0,0,0,0,0,0,0,0,0,1830,1499,0,0,0,0,0,0,0,0,0,0,0,0,375,332,0,0,0,0,0,0,0,0,0,0,0,0,772,1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM42,0,0,0,0,0,0,0,0,0,0,1966,2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22115,17074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16142,15539,0,0,0,0,0,0,0,0,0,0,0,0,2731,1617,0,0,0,0,0,0,0,0,0,0,0,0,1443,1081,0,0,0,0,0,0,0,0,0,0,0,0,558,365,0,0,0,0,0,0,0,0,0,0,0,0,624,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM43,0,0,0,0,0,0,0,0,0,0,938,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17074,22046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16657,16054,0,0,0,0,0,0,0,0,0,0,0,0,2907,2297,0,0,0,0,0,0,0,0,0,0,0,0,2057,1622,0,0,0,0,0,0,0,0,0,0,0,0,434,482,0,0,0,0,0,0,0,0,0,0,0,0,887,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM44,0,0,0,0,0,0,0,0,0,0,0,0,1817,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21350,16632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13014,12364,0,0,0,0,0,0,0,0,0,0,0,0,4119,3109,0,0,0,0,0,0,0,0,0,0,0,0,2319,1606,0,0,0,0,0,0,0,0,0,0,0,0,593,515,0,0,0,0,0,0,0,0,0,0,0,0,443,993,0,0,340,31,0,0,0,0,0,0,0,0,0,0
SM45,0,0,0,0,0,0,0,0,0,0,0,0,1315,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16632,21304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13215,12687,0,0,0,0,0,0,0,0,0,0,0,0,4526,3470,0,0,0,0,0,0,0,0,0,0,0,0,2563,1716,0,0,0,0,0,0,0,0,0,0,0,0,510,589,0,0,0,0,0,0,0,0,0,0,0,0,525,995,0,0,242,35,0,0,0,0,0,0,0,0,0,0
