,SM0,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,SM9,SM10,SM11,SM12,SM13,SM14,SM15,SM16,SM17,SM18,SM19,SM20,SM21,SM22,SM23,SM24,SM25,SM26,SM27,SM28,SM29,SM30,SM31,SM32,SM33,SM34,SM35,SM36,SM37,SM38,SM39,SM40,SM41,SM42,SM43,SM44,SM45,SM46,SM47,SM48,SM49,SM50,SM51,SM52,SM53,SM54,SM55,SM56,SM57,SM58,SM59,SM60,SM61,SM62,SM63,SM64,SM65,SM66,SM67,SM68,SM69,SM70,SM71,SM72,SM73,SM74,SM75,SM76,SM77,SM78,SM79,SM80,SM81,SM82,SM83,SM84,SM85,SM86,SM87,SM88,SM89,SM90,SM91,SM92,SM93,SM94,SM95,SM96,SM97,SM98,SM99,SM100,SM101,SM102,SM103,SM104,SM105,SM106,SM107,SM108,SM109,SM110,SM111,SM112,SM113,SM114,SM115,SM116,SM117,SM118,SM119,SM120,SM121,SM122,SM123,SM124,SM125,SM126,SM127,SM128,SM129,SM130,SM131
SM10,0,0,0,0,0,0,0,0,0,0,22423,18297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18958,19126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17223,17151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20067,19696,0,0,0,0,0,0,0,0,0,0,0,0,5914,4378,0,0,0,0,0,0,0,0,0,0,0,0,3550,2436,0,0,0,0,0,0,0,0,0,0,0,0,2836,2461,0,0,0,0,0,0,0,0,0,0,0,0,2213,2655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM11,0,0,0,0,0,0,0,0,0,0,18297,22429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18928,19006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17293,17198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19742,19981,0,0,0,0,0,0,0,0,0,0,0,0,5853,4316,0,0,0,0,0,0,0,0,0,0,0,0,3427,2568,0,0,0,0,0,0,0,0,0,0,0,0,3009,2420,0,0,0,0,0,0,0,0,0,0,0,0,2199,2766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM12,0,0,0,0,0,0,0,0,0,0,0,0,21984,17322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18235,18258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16652,16714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19333,18847,0,0,0,0,0,0,0,0,0,0,0,0,4290,3951,0,0,0,0,0,0,0,0,0,0,0,0,3340,2656,0,0,0,0,0,0,0,0,0,0,0,0,3092,2885,0,0,0,0,0,0,0,0,0,0,0,0,2874,3354,0,0,1393,692,0,0,0,0,0,0,0,0,0,0
SM13,0,0,0,0,0,0,0,0,0,0,0,0,17322,22006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18347,18257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16582,16665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18950,19333,0,0,0,0,0,0,0,0,0,0,0,0,4718,3881,0,0,0,0,0,0,0,0,0,0,0,0,3410,2735,0,0,0,0,0,0,0,0,0,0,0,0,3174,2673,0,0,0,0,0,0,0,0,0,0,0,0,2630,3281,0,0,1409,675,0,0,0,0,0,0,0,0,0,0
SM14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20641,17358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,16287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14605,14623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18778,18742,0,0,0,0,0,0,0,0,0,0,0,0,4936,4214,0,0,0,0,0,0,0,0,0,0,0,0,2989,2425,0,0,0,0,0,0,0,0,0,0,0,0,3012,2415,0,0,0,0,0,0,0,0,0,0,0,0,2197,3140,0,0,1554,712,0,0,0,0,0,0,0,0
SM15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17358,20620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16579,16162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14633,14578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18594,18697,0,0,0,0,0,0,0,0,0,0,0,0,4985,4093,0,0,0,0,0,0,0,0,0,0,0,0,2856,2643,0,0,0,0,0,0,0,0,0,0,0,0,3148,2492,0,0,0,0,0,0,0,0,0,0,0,0,2186,3055,0,0,1569,712,0,0,0,0,0,0,0,0
SM16,22842,22842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22842,22842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22842,22842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22842,22842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM17,22842,22842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22842,22842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22842,22842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22842,22842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM18,0,0,18401,18454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20938,18197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19034,18856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18145,17974,0,0,0,0,0,0,0,0,0,0,0,0,2465,1659,0,0,0,0,0,0,0,0,0,0,0,0,1426,1657,0,0,0,0,0,0,0,0,0,0,0,0,1776,2364,0,0,0,0,0,0,0,0,0,0,0,0,2910,3248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM19,0,0,18513,18364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18197,20941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18902,18878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18191,18004,0,0,0,0,0,0,0,0,0,0,0,0,2493,1616,0,0,0,0,0,0,0,0,0,0,0,0,1630,1642,0,0,0,0,0,0,0,0,0,0,0,0,1764,2300,0,0,0,0,0,0,0,0,0,0,0,0,2855,3238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM20,0,0,0,0,17768,17889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20439,17483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18275,18168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17531,17612,0,0,0,0,0,0,0,0,0,0,0,0,2666,1860,0,0,0,0,0,0,0,0,0,0,0,0,1862,1911,0,0,0,0,0,0,0,0,0,0,0,0,1882,2254,0,0,0,0,0,0,0,0,0,0,0,0,2667,3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM21,0,0,0,0,17855,18019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17483,20438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18187,18314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17545,17622,0,0,0,0,0,0,0,0,0,0,0,0,2742,1863,0,0,0,0,0,0,0,0,0,0,0,0,1592,1884,0,0,0,0,0,0,0,0,0,0,0,0,1681,2247,0,0,0,0,0,0,0,0,0,0,0,0,2812,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM22,0,0,0,0,0,0,17695,17848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20475,17243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17938,17919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17422,17474,0,0,0,0,0,0,0,0,0,0,0,0,3368,2474,0,0,0,0,0,0,0,0,0,0,0,0,2143,2306,0,0,0,0,0,0,0,0,0,0,0,0,1993,2222,0,0,0,0,0,0,0,0,0,0,0,0,2333,2947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM23,0,0,0,0,0,0,17687,17591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17243,20471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17919,18008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17352,17418,0,0,0,0,0,0,0,0,0,0,0,0,3271,2533,0,0,0,0,0,0,0,0,0,0,0,0,2260,2326,0,0,0,0,0,0,0,0,0,0,0,0,2025,2183,0,0,0,0,0,0,0,0,0,0,0,0,2428,3053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM24,0,0,0,0,0,0,0,0,19047,19017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22535,17284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18806,18710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18524,18382,0,0,0,0,0,0,0,0,0,0,0,0,4138,3082,0,0,0,0,0,0,0,0,0,0,0,0,2845,2695,0,0,0,0,0,0,0,0,0,0,0,0,3041,3264,0,0,0,0,0,0,0,0,0,0,0,0,4187,4723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM25,0,0,0,0,0,0,0,0,18807,18940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17284,22524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19138,19064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18241,18119,0,0,0,0,0,0,0,0,0,0,0,0,3882,2866,0,0,0,0,0,0,0,0,0,0,0,0,2653,2899,0,0,0,0,0,0,0,0,0,0,0,0,2904,3487,0,0,0,0,0,0,0,0,0,0,0,0,4436,4948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM26,0,0,0,0,0,0,0,0,0,0,18958,18928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22384,18757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19148,19266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17807,17938,0,0,0,0,0,0,0,0,0,0,0,0,3688,2358,0,0,0,0,0,0,0,0,0,0,0,0,2185,2418,0,0,0,0,0,0,0,0,0,0,0,0,2374,3259,0,0,0,0,0,0,0,0,0,0,0,0,4391,5213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM27,0,0,0,0,0,0,0,0,0,0,19126,19006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18757,22378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19229,19208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17955,18064,0,0,0,0,0,0,0,0,0,0,0,0,3719,2223,0,0,0,0,0,0,0,0,0,0,0,0,2036,2283,0,0,0,0,0,0,0,0,0,0,0,0,2338,3287,0,0,0,0,0,0,0,0,0,0,0,0,4321,5094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM28,0,0,0,0,0,0,0,0,0,0,0,0,18235,18347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21880,16671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17968,18081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17738,17675,0,0,0,0,0,0,0,0,0,0,0,0,4105,4019,0,0,0,0,0,0,0,0,0,0,0,0,4176,3296,0,0,0,0,0,0,0,0,0,0,0,0,2627,2725,0,0,0,0,0,0,0,0,0,0,0,0,2691,3391,0,0,1008,407,0,0,0,0,0,0,0,0,0,0
SM29,0,0,0,0,0,0,0,0,0,0,0,0,18258,18257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16671,21859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17924,17774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17796,17703,0,0,0,0,0,0,0,0,0,0,0,0,4550,4133,0,0,0,0,0,0,0,0,0,0,0,0,4113,3307,0,0,0,0,0,0,0,0,0,0,0,0,2888,2571,0,0,0,0,0,0,0,0,0,0,0,0,2418,3204,0,0,1028,418,0,0,0,0,0,0,0,0,0,0
SM30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,16579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20279,14291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15807,15940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16182,16168,0,0,0,0,0,0,0,0,0,0,0,0,4508,4025,0,0,0,0,0,0,0,0,0,0,0,0,3931,3431,0,0,0,0,0,0,0,0,0,0,0,0,2863,3023,0,0,0,0,0,0,0,0,0,0,0,0,3143,3883,0,0,1241,438,0,0,0,0,0,0,0,0
SM31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16287,16162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14291,20271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15889,15959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16002,15873,0,0,0,0,0,0,0,0,0,0,0,0,4152,4000,0,0,0,0,0,0,0,0,0,0,0,0,4064,3592,0,0,0,0,0,0,0,0,0,0,0,0,3098,3148,0,0,0,0,0,0,0,0,0,0,0,0,3505,4133,0,0,1266,476,0,0,0,0,0,0,0,0
SM32,22842,22842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22842,22842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22842,22842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22842,22842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM33,22842,22842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22842,22842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22842,22842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22842,22842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM34,0,0,17638,17568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19034,18902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20870,18446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16937,16779,0,0,0,0,0,0,0,0,0,0,0,0,1441,1411,0,0,0,0,0,0,0,0,0,0,0,0,1554,2264,0,0,0,0,0,0,0,0,0,0,0,0,2512,3288,0,0,0,0,0,0,0,0,0,0,0,0,3939,4377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM35,0,0,17506,17397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18856,18878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18446,20865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16779,16587,0,0,0,0,0,0,0,0,0,0,0,0,1291,1478,0,0,0,0,0,0,0,0,0,0,0,0,1686,2391,0,0,0,0,0,0,0,0,0,0,0,0,2656,3459,0,0,0,0,0,0,0,0,0,0,0,0,4107,4538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM36,0,0,0,0,16928,17047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18275,18187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20384,17215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16254,16324,0,0,0,0,0,0,0,0,0,0,0,0,1712,2013,0,0,0,0,0,0,0,0,0,0,0,0,2216,2679,0,0,0,0,0,0,0,0,0,0,0,0,2430,3175,0,0,0,0,0,0,0,0,0,0,0,0,3804,4429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM37,0,0,0,0,16934,17121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18168,18314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17215,20374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16284,16362,0,0,0,0,0,0,0,0,0,0,0,0,1938,2118,0,0,0,0,0,0,0,0,0,0,0,0,2259,2700,0,0,0,0,0,0,0,0,0,0,0,0,2195,2955,0,0,0,0,0,0,0,0,0,0,0,0,3679,4376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM38,0,0,0,0,0,0,16562,16606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17938,17919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20389,17098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15694,15768,0,0,0,0,0,0,0,0,0,0,0,0,2204,2537,0,0,0,0,0,0,0,0,0,0,0,0,2755,3342,0,0,0,0,0,0,0,0,0,0,0,0,2582,3285,0,0,0,0,0,0,0,0,0,0,0,0,3871,4562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM39,0,0,0,0,0,0,16592,16619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17919,18008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17098,20385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15789,15875,0,0,0,0,0,0,0,0,0,0,0,0,2396,2506,0,0,0,0,0,0,0,0,0,0,0,0,2786,3216,0,0,0,0,0,0,0,0,0,0,0,0,2509,3173,0,0,0,0,0,0,0,0,0,0,0,0,3787,4422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM40,0,0,0,0,0,0,0,0,17745,17975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18806,19138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22484,17600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16582,16462,0,0,0,0,0,0,0,0,0,0,0,0,2667,2761,0,0,0,0,0,0,0,0,0,0,0,0,2844,3901,0,0,0,0,0,0,0,0,0,0,0,0,3476,4885,0,0,0,0,0,0,0,0,0,0,0,0,6015,6531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM41,0,0,0,0,0,0,0,0,17579,17594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18710,19064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17600,22481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16314,16189,0,0,0,0,0,0,0,0,0,0,0,0,2571,2714,0,0,0,0,0,0,0,0,0,0,0,0,3158,4132,0,0,0,0,0,0,0,0,0,0,0,0,3708,5036,0,0,0,0,0,0,0,0,0,0,0,0,6239,6759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM42,0,0,0,0,0,0,0,0,0,0,17223,17293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19148,19229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22349,18431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15723,15787,0,0,0,0,0,0,0,0,0,0,0,0,2091,2167,0,0,0,0,0,0,0,0,0,0,0,0,2428,3748,0,0,0,0,0,0,0,0,0,0,0,0,4160,5361,0,0,0,0,0,0,0,0,0,0,0,0,6445,7209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM43,0,0,0,0,0,0,0,0,0,0,17151,17198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19266,19208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18431,22352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15615,15716,0,0,0,0,0,0,0,0,0,0,0,0,2042,2115,0,0,0,0,0,0,0,0,0,0,0,0,2510,3757,0,0,0,0,0,0,0,0,0,0,0,0,4177,5427,0,0,0,0,0,0,0,0,0,0,0,0,6528,7323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM44,0,0,0,0,0,0,0,0,0,0,0,0,16652,16582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17968,17924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21480,17477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15576,15527,0,0,0,0,0,0,0,0,0,0,0,0,3864,3759,0,0,0,0,0,0,0,0,0,0,0,0,4748,4426,0,0,0,0,0,0,0,0,0,0,0,0,3095,3963,0,0,0,0,0,0,0,0,0,0,0,0,4018,4053,0,0,530,198,0,0,0,0,0,0,0,0,0,0
