,SM0,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,SM9,SM10,SM11,SM12,SM13,SM14,SM15,SM16,SM17,SM18,SM19,SM20,SM21,SM22,SM23,SM24,SM25,SM26,SM27,SM28,SM29,SM30,SM31,SM32,SM33,SM34,SM35,SM36,SM37,SM38,SM39,SM40,SM41,SM42,SM43,SM44,SM45,SM46,SM47,SM48,SM49,SM50,SM51,SM52,SM53,SM54,SM55,SM56,SM57,SM58,SM59,SM60,SM61,SM62,SM63,SM64,SM65,SM66,SM67,SM68,SM69,SM70,SM71,SM72,SM73,SM74,SM75,SM76,SM77,SM78,SM79,SM80,SM81,SM82,SM83,SM84,SM85,SM86,SM87,SM88,SM89,SM90,SM91,SM92,SM93,SM94,SM95,SM96,SM97,SM98,SM99,SM100,SM101,SM102,SM103,SM104,SM105,SM106,SM107,SM108,SM109,SM110,SM111,SM112,SM113,SM114,SM115,SM116,SM117,SM118,SM119,SM120,SM121,SM122,SM123,SM124,SM125,SM126,SM127,SM128,SM129,SM130,SM131
SM21,0,0,0,0,35452,35774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47193,59737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23761,20682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19583,19238,0,0,0,0,0,0,0,0,0,0,0,0,3165,2332,0,0,0,0,0,0,0,0,0,0,0,0,2319,2988,0,0,0,0,0,0,0,0,0,0,0,0,1980,2429,0,0,0,0,0,0,0,0,0,0,0,0,3041,3786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM22,0,0,0,0,0,0,36251,35876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59619,48149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22268,19204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19015,18651,0,0,0,0,0,0,0,0,0,0,0,0,4385,3700,0,0,0,0,0,0,0,0,0,0,0,0,2874,3112,0,0,0,0,0,0,0,0,0,0,0,0,2441,2507,0,0,0,0,0,0,0,0,0,0,0,0,2531,3273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM23,0,0,0,0,0,0,35094,34667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48149,59481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23987,19789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18380,18112,0,0,0,0,0,0,0,0,0,0,0,0,4017,3359,0,0,0,0,0,0,0,0,0,0,0,0,2626,3605,0,0,0,0,0,0,0,0,0,0,0,0,2509,2601,0,0,0,0,0,0,0,0,0,0,0,0,3061,3855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM24,0,0,0,0,0,0,0,0,39008,39178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65208,50753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22732,19835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19562,19607,0,0,0,0,0,0,0,0,0,0,0,0,5477,4415,0,0,0,0,0,0,0,0,0,0,0,0,3642,4029,0,0,0,0,0,0,0,0,0,0,0,0,3414,3738,0,0,0,0,0,0,0,0,0,0,0,0,4688,5826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM25,0,0,0,0,0,0,0,0,38195,37881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50753,65125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24018,20530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19083,18989,0,0,0,0,0,0,0,0,0,0,0,0,4994,3754,0,0,0,0,0,0,0,0,0,0,0,0,3601,4188,0,0,0,0,0,0,0,0,0,0,0,0,3679,4156,0,0,0,0,0,0,0,0,0,0,0,0,5362,6446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM26,0,0,0,0,0,0,0,0,0,0,39533,39565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64892,53609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23320,20522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19307,19493,0,0,0,0,0,0,0,0,0,0,0,0,4521,3009,0,0,0,0,0,0,0,0,0,0,0,0,2490,2938,0,0,0,0,0,0,0,0,0,0,0,0,2333,3363,0,0,0,0,0,0,0,0,0,0,0,0,4484,5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM27,0,0,0,0,0,0,0,0,0,0,38710,38719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53609,64850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24259,20706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19122,19066,0,0,0,0,0,0,0,0,0,0,0,0,4240,2833,0,0,0,0,0,0,0,0,0,0,0,0,2471,3236,0,0,0,0,0,0,0,0,0,0,0,0,2545,3672,0,0,0,0,0,0,0,0,0,0,0,0,4777,5859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM28,0,0,0,0,0,0,0,0,0,0,0,0,38404,38649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64264,48260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21377,19481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20071,19265,0,0,0,0,0,0,0,0,0,0,0,0,5561,5186,0,0,0,0,0,0,0,0,0,0,0,0,4469,3916,0,0,0,0,0,0,0,0,0,0,0,0,3245,3108,0,0,0,0,0,0,0,0,0,0,0,0,3091,3921,0,0,1614,706,0,0,0,0,0,0,0,0,0,0
SM29,0,0,0,0,0,0,0,0,0,0,0,0,37770,37583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48260,64184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22274,19582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20339,19211,0,0,0,0,0,0,0,0,0,0,0,0,5496,5133,0,0,0,0,0,0,0,0,0,0,0,0,4749,3939,0,0,0,0,0,0,0,0,0,0,0,0,3307,3116,0,0,0,0,0,0,0,0,0,0,0,0,3227,3891,0,0,1572,719,0,0,0,0,0,0,0,0,0,0
SM30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33476,33239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59340,40790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22776,18577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18880,17713,0,0,0,0,0,0,0,0,0,0,0,0,5515,5101,0,0,0,0,0,0,0,0,0,0,0,0,4723,4016,0,0,0,0,0,0,0,0,0,0,0,0,3448,3358,0,0,0,0,0,0,0,0,0,0,0,0,3707,4384,0,0,1687,680,0,0,0,0,0,0,0,0
SM31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31604,31682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40790,59027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25830,18599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18921,17626,0,0,0,0,0,0,0,0,0,0,0,0,5480,5068,0,0,0,0,0,0,0,0,0,0,0,0,4518,4233,0,0,0,0,0,0,0,0,0,0,0,0,3273,3215,0,0,0,0,0,0,0,0,0,0,0,0,3691,4550,0,0,1730,679,0,0,0,0,0,0,0,0
SM32,23428,23386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23537,24803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65103,60568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45442,45401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM33,23058,23034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23194,23647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60568,65047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45277,47725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM34,0,0,21137,21002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22187,25814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59931,42488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29798,29031,0,0,0,0,0,0,0,0,0,0,0,0,6565,4513,0,0,0,0,0,0,0,0,0,0,0,0,3849,3713,0,0,0,0,0,0,0,0,0,0,0,0,3748,3679,0,0,0,0,0,0,0,0,0,0,0,0,4177,4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM35,0,0,18610,18700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19845,20699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42488,59545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29508,28996,0,0,0,0,0,0,0,0,0,0,0,0,8968,6459,0,0,0,0,0,0,0,0,0,0,0,0,7047,5560,0,0,0,0,0,0,0,0,0,0,0,0,3554,4017,0,0,0,0,0,0,0,0,0,0,0,0,4924,6276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM36,0,0,0,0,20049,20070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22331,23761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58633,43714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29990,29099,0,0,0,0,0,0,0,0,0,0,0,0,6304,4750,0,0,0,0,0,0,0,0,0,0,0,0,3670,3851,0,0,0,0,0,0,0,0,0,0,0,0,2371,2800,0,0,0,0,0,0,0,0,0,0,0,0,3675,4876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM37,0,0,0,0,18439,18413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19956,20682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43714,58328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29547,29069,0,0,0,0,0,0,0,0,0,0,0,0,6510,5991,0,0,0,0,0,0,0,0,0,0,0,0,5410,5606,0,0,0,0,0,0,0,0,0,0,0,0,2717,3538,0,0,0,0,0,0,0,0,0,0,0,0,4600,6418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM38,0,0,0,0,0,0,19456,19391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22268,23987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58539,42613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28837,28518,0,0,0,0,0,0,0,0,0,0,0,0,5839,5820,0,0,0,0,0,0,0,0,0,0,0,0,4711,5312,0,0,0,0,0,0,0,0,0,0,0,0,2837,3285,0,0,0,0,0,0,0,0,0,0,0,0,3993,5112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM39,0,0,0,0,0,0,16997,17054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19204,19789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42613,58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27590,27459,0,0,0,0,0,0,0,0,0,0,0,0,6438,8072,0,0,0,0,0,0,0,0,0,0,0,0,7702,8086,0,0,0,0,0,0,0,0,0,0,0,0,3073,4198,0,0,0,0,0,0,0,0,0,0,0,0,5192,7409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM40,0,0,0,0,0,0,0,0,20351,20418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22732,24018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64548,47462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32432,31470,0,0,0,0,0,0,0,0,0,0,0,0,5874,4793,0,0,0,0,0,0,0,0,0,0,0,0,4473,5397,0,0,0,0,0,0,0,0,0,0,0,0,3329,5345,0,0,0,0,0,0,0,0,0,0,0,0,7163,8475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM41,0,0,0,0,0,0,0,0,18202,18594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19835,20530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47462,64326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32626,31694,0,0,0,0,0,0,0,0,0,0,0,0,5666,5805,0,0,0,0,0,0,0,0,0,0,0,0,6344,7405,0,0,0,0,0,0,0,0,0,0,0,0,4104,6319,0,0,0,0,0,0,0,0,0,0,0,0,8449,10093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM42,0,0,0,0,0,0,0,0,0,0,19907,19993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23320,24259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64399,48052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32852,31980,0,0,0,0,0,0,0,0,0,0,0,0,5519,3859,0,0,0,0,0,0,0,0,0,0,0,0,3415,4607,0,0,0,0,0,0,0,0,0,0,0,0,4612,5444,0,0,0,0,0,0,0,0,0,0,0,0,6785,8037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM43,0,0,0,0,0,0,0,0,0,0,17897,17968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20522,20706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48052,64262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33647,32097,0,0,0,0,0,0,0,0,0,0,0,0,5906,5667,0,0,0,0,0,0,0,0,0,0,0,0,5610,6199,0,0,0,0,0,0,0,0,0,0,0,0,4857,6267,0,0,0,0,0,0,0,0,0,0,0,0,7708,9275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM44,0,0,0,0,0,0,0,0,0,0,0,0,18357,18296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21377,22274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62538,47215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29651,28338,0,0,0,0,0,0,0,0,0,0,0,0,7720,7357,0,0,0,0,0,0,0,0,0,0,0,0,7192,6620,0,0,0,0,0,0,0,0,0,0,0,0,3694,4666,0,0,0,0,0,0,0,0,0,0,0,0,4827,5591,0,0,911,288,0,0,0,0,0,0,0,0,0,0
