,SM0,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,SM9,SM10,SM11,SM12,SM13,SM14,SM15,SM16,SM17,SM18,SM19,SM20,SM21,SM22,SM23,SM24,SM25,SM26,SM27,SM28,SM29,SM30,SM31,SM32,SM33,SM34,SM35,SM36,SM37,SM38,SM39,SM40,SM41,SM42,SM43,SM44,SM45,SM46,SM47,SM48,SM49,SM50,SM51,SM52,SM53,SM54,SM55,SM56,SM57,SM58,SM59,SM60,SM61,SM62,SM63,SM64,SM65,SM66,SM67,SM68,SM69,SM70,SM71,SM72,SM73,SM74,SM75,SM76,SM77,SM78,SM79,SM80,SM81,SM82,SM83,SM84,SM85,SM86,SM87,SM88,SM89,SM90,SM91,SM92,SM93,SM94,SM95,SM96,SM97,SM98,SM99,SM100,SM101,SM102,SM103,SM104,SM105,SM106,SM107,SM108,SM109,SM110,SM111,SM112,SM113,SM114,SM115,SM116,SM117,SM118,SM119,SM120,SM121,SM122,SM123,SM124,SM125,SM126,SM127,SM128,SM129,SM130,SM131
SM34,0,0,19240,19170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20336,20323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21028,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18414,18466,0,0,0,0,0,0,0,0,0,0,0,0,382,357,0,0,0,0,0,0,0,0,0,0,0,0,711,895,0,0,0,0,0,0,0,0,0,0,0,0,1154,1771,0,0,0,0,0,0,0,0,0,0,0,0,2439,2990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM35,0,0,19274,19202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20360,20317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20548,21028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18456,18508,0,0,0,0,0,0,0,0,0,0,0,0,425,379,0,0,0,0,0,0,0,0,0,0,0,0,684,854,0,0,0,0,0,0,0,0,0,0,0,0,1114,1730,0,0,0,0,0,0,0,0,0,0,0,0,2397,2948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM36,0,0,0,0,18155,18102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19144,19240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20143,18911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17439,17455,0,0,0,0,0,0,0,0,0,0,0,0,730,1051,0,0,0,0,0,0,0,0,0,0,0,0,1156,1600,0,0,0,0,0,0,0,0,0,0,0,0,1139,1594,0,0,0,0,0,0,0,0,0,0,0,0,2302,2983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM37,0,0,0,0,18358,18330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19340,19228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18911,20142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17697,17713,0,0,0,0,0,0,0,0,0,0,0,0,966,1114,0,0,0,0,0,0,0,0,0,0,0,0,982,1341,0,0,0,0,0,0,0,0,0,0,0,0,896,1353,0,0,0,0,0,0,0,0,0,0,0,0,2045,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM38,0,0,0,0,0,0,18660,18520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19855,19776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20520,19504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18389,18378,0,0,0,0,0,0,0,0,0,0,0,0,672,1040,0,0,0,0,0,0,0,0,0,0,0,0,909,1583,0,0,0,0,0,0,0,0,0,0,0,0,828,1241,0,0,0,0,0,0,0,0,0,0,0,0,1804,2481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM39,0,0,0,0,0,0,18645,18523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19775,19865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19504,20520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18403,18392,0,0,0,0,0,0,0,0,0,0,0,0,689,1045,0,0,0,0,0,0,0,0,0,0,0,0,930,1571,0,0,0,0,0,0,0,0,0,0,0,0,813,1227,0,0,0,0,0,0,0,0,0,0,0,0,1791,2467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM40,0,0,0,0,0,0,0,0,18034,18268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19514,19063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21965,18571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16739,16620,0,0,0,0,0,0,0,0,0,0,0,0,1633,2634,0,0,0,0,0,0,0,0,0,0,0,0,1714,3959,0,0,0,0,0,0,0,0,0,0,0,0,2387,3716,0,0,0,0,0,0,0,0,0,0,0,0,5112,5791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM41,0,0,0,0,0,0,0,0,18159,18311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19095,19573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18571,21966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16950,16831,0,0,0,0,0,0,0,0,0,0,0,0,1844,2762,0,0,0,0,0,0,0,0,0,0,0,0,1766,3739,0,0,0,0,0,0,0,0,0,0,0,0,2173,3505,0,0,0,0,0,0,0,0,0,0,0,0,4902,5581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM42,0,0,0,0,0,0,0,0,0,0,18697,18028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19240,19194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20068,19167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17965,17277,0,0,0,0,0,0,0,0,0,0,0,0,500,602,0,0,0,0,0,0,0,0,0,0,0,0,435,1344,0,0,0,0,0,0,0,0,0,0,0,0,1072,1624,0,0,0,0,0,0,0,0,0,0,0,0,2410,2921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM43,0,0,0,0,0,0,0,0,0,0,18623,18006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19180,19216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19167,20067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17927,17239,0,0,0,0,0,0,0,0,0,0,0,0,464,599,0,0,0,0,0,0,0,0,0,0,0,0,480,1381,0,0,0,0,0,0,0,0,0,0,0,0,1118,1664,0,0,0,0,0,0,0,0,0,0,0,0,2447,2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM44,0,0,0,0,0,0,0,0,0,0,0,0,17824,18060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19271,19246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19933,19737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17408,17317,0,0,0,0,0,0,0,0,0,0,0,0,1359,1378,0,0,0,0,0,0,0,0,0,0,0,0,2147,1344,0,0,0,0,0,0,0,0,0,0,0,0,266,592,0,0,0,0,0,0,0,0,0,0,0,0,1287,2293,0,0,2,0,0,0,0,0,0,0,0,0,0,0
