,SM0,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,SM9,SM10,SM11,SM12,SM13,SM14,SM15,SM16,SM17,SM18,SM19,SM20,SM21,SM22,SM23,SM24,SM25,SM26,SM27,SM28,SM29,SM30,SM31,SM32,SM33,SM34,SM35,SM36,SM37,SM38,SM39,SM40,SM41,SM42,SM43,SM44,SM45,SM46,SM47,SM48,SM49,SM50,SM51,SM52,SM53,SM54,SM55,SM56,SM57,SM58,SM59,SM60,SM61,SM62,SM63,SM64,SM65,SM66,SM67,SM68,SM69,SM70,SM71,SM72,SM73,SM74,SM75,SM76,SM77,SM78,SM79,SM80,SM81,SM82,SM83,SM84,SM85,SM86,SM87,SM88,SM89,SM90,SM91,SM92,SM93,SM94,SM95,SM96,SM97,SM98,SM99,SM100,SM101,SM102,SM103,SM104,SM105,SM106,SM107,SM108,SM109,SM110,SM111,SM112,SM113,SM114,SM115,SM116,SM117,SM118,SM119,SM120,SM121,SM122,SM123,SM124,SM125,SM126,SM127,SM128,SM129,SM130,SM131
SM10,0,0,0,0,0,0,0,0,0,0,21937,19761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20276,20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,515,0,0,0,0,0,0,0,0,0,0,0,0,311,298,0,0,0,0,0,0,0,0,0,0,0,0,66,164,0,0,0,0,0,0,0,0,0,0,0,0,20,39,0,0,0,0,0,0,0,0,0,0,0,0,66,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM11,0,0,0,0,0,0,0,0,0,0,19761,21936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20288,20310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045,529,0,0,0,0,0,0,0,0,0,0,0,0,345,297,0,0,0,0,0,0,0,0,0,0,0,0,53,186,0,0,0,0,0,0,0,0,0,0,0,0,23,37,0,0,0,0,0,0,0,0,0,0,0,0,64,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM12,0,0,0,0,0,0,0,0,0,0,0,0,20854,19178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19697,19720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,144,0,0,0,0,0,0,0,0,0,0,0,0,751,612,0,0,0,0,0,0,0,0,0,0,0,0,312,229,0,0,0,0,0,0,0,0,0,0,0,0,305,156,0,0,0,0,0,0,0,0,0,0,0,0,31,72,0,0,97,44,0,0,0,0,0,0,0,0,0,0
SM13,0,0,0,0,0,0,0,0,0,0,0,0,19178,20856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19682,19708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,131,0,0,0,0,0,0,0,0,0,0,0,0,751,578,0,0,0,0,0,0,0,0,0,0,0,0,296,252,0,0,0,0,0,0,0,0,0,0,0,0,311,158,0,0,0,0,0,0,0,0,0,0,0,0,43,56,0,0,92,43,0,0,0,0,0,0,0,0,0,0
SM14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20833,18862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19239,19223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,322,0,0,0,0,0,0,0,0,0,0,0,0,268,220,0,0,0,0,0,0,0,0,0,0,0,0,279,320,0,0,0,0,0,0,0,0,0,0,0,0,375,210,0,0,0,0,0,0,0,0,0,0,0,0,27,104,0,0,58,34,0,0,0,0,0,0,0,0
SM15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18862,20832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19221,19190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,343,0,0,0,0,0,0,0,0,0,0,0,0,293,242,0,0,0,0,0,0,0,0,0,0,0,0,221,266,0,0,0,0,0,0,0,0,0,0,0,0,383,214,0,0,0,0,0,0,0,0,0,0,0,0,35,84,0,0,46,28,0,0,0,0,0,0,0,0
SM16,24436,24436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24438,24419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM17,24432,24432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24419,24437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM18,0,0,20318,20344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21949,19838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,128,0,0,0,0,0,0,0,0,0,0,0,0,471,335,0,0,0,0,0,0,0,0,0,0,0,0,52,124,0,0,0,0,0,0,0,0,0,0,0,0,20,264,0,0,0,0,0,0,0,0,0,0,0,0,403,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM19,0,0,20279,20348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19838,21948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,171,0,0,0,0,0,0,0,0,0,0,0,0,421,314,0,0,0,0,0,0,0,0,0,0,0,0,67,131,0,0,0,0,0,0,0,0,0,0,0,0,31,305,0,0,0,0,0,0,0,0,0,0,0,0,460,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM20,0,0,0,0,19691,19604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21094,19199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,182,0,0,0,0,0,0,0,0,0,0,0,0,337,279,0,0,0,0,0,0,0,0,0,0,0,0,167,162,0,0,0,0,0,0,0,0,0,0,0,0,8,117,0,0,0,0,0,0,0,0,0,0,0,0,310,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM21,0,0,0,0,19627,19684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19199,21094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,209,0,0,0,0,0,0,0,0,0,0,0,0,355,258,0,0,0,0,0,0,0,0,0,0,0,0,144,147,0,0,0,0,0,0,0,0,0,0,0,0,7,115,0,0,0,0,0,0,0,0,0,0,0,0,321,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM22,0,0,0,0,0,0,19591,19563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20794,19301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,45,0,0,0,0,0,0,0,0,0,0,0,0,115,368,0,0,0,0,0,0,0,0,0,0,0,0,155,353,0,0,0,0,0,0,0,0,0,0,0,0,1,230,0,0,0,0,0,0,0,0,0,0,0,0,503,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM23,0,0,0,0,0,0,19651,19672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19301,20794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,45,0,0,0,0,0,0,0,0,0,0,0,0,119,359,0,0,0,0,0,0,0,0,0,0,0,0,133,333,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,387,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM24,0,0,0,0,0,0,0,0,21247,21198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22561,21185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,55,0,0,0,0,0,0,0,0,0,0,0,0,199,537,0,0,0,0,0,0,0,0,0,0,0,0,95,346,0,0,0,0,0,0,0,0,0,0,0,0,1,114,0,0,0,0,0,0,0,0,0,0,0,0,195,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM25,0,0,0,0,0,0,0,0,21191,21224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21185,22561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,41,0,0,0,0,0,0,0,0,0,0,0,0,193,564,0,0,0,0,0,0,0,0,0,0,0,0,112,376,0,0,0,0,0,0,0,0,0,0,0,0,8,117,0,0,0,0,0,0,0,0,0,0,0,0,187,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM26,0,0,0,0,0,0,0,0,0,0,20276,20288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21579,20147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,62,0,0,0,0,0,0,0,0,0,0,0,0,188,383,0,0,0,0,0,0,0,0,0,0,0,0,122,347,0,0,0,0,0,0,0,0,0,0,0,0,1,139,0,0,0,0,0,0,0,0,0,0,0,0,243,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM27,0,0,0,0,0,0,0,0,0,0,20222,20310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20147,21578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,44,0,0,0,0,0,0,0,0,0,0,0,0,182,394,0,0,0,0,0,0,0,0,0,0,0,0,124,369,0,0,0,0,0,0,0,0,0,0,0,0,3,159,0,0,0,0,0,0,0,0,0,0,0,0,258,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM28,0,0,0,0,0,0,0,0,0,0,0,0,19697,19682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20504,19671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,86,0,0,0,0,0,0,0,0,0,0,0,0,266,207,0,0,0,0,0,0,0,0,0,0,0,0,83,97,0,0,0,0,0,0,0,0,0,0,0,0,42,17,0,0,0,0,0,0,0,0,0,0,0,0,3,84,0,0,20,7,0,0,0,0,0,0,0,0,0,0
SM29,0,0,0,0,0,0,0,0,0,0,0,0,19720,19708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19671,20502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,101,0,0,0,0,0,0,0,0,0,0,0,0,268,192,0,0,0,0,0,0,0,0,0,0,0,0,94,73,0,0,0,0,0,0,0,0,0,0,0,0,46,12,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,0,35,11,0,0,0,0,0,0,0,0,0,0
SM30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19239,19221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20091,18732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,136,0,0,0,0,0,0,0,0,0,0,0,0,139,344,0,0,0,0,0,0,0,0,0,0,0,0,281,308,0,0,0,0,0,0,0,0,0,0,0,0,123,31,0,0,0,0,0,0,0,0,0,0,0,0,4,82,0,0,16,8,0,0,0,0,0,0,0,0
SM31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19223,19190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18732,20090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,137,0,0,0,0,0,0,0,0,0,0,0,0,134,343,0,0,0,0,0,0,0,0,0,0,0,0,293,312,0,0,0,0,0,0,0,0,0,0,0,0,120,29,0,0,0,0,0,0,0,0,0,0,0,0,7,95,0,0,28,17,0,0,0,0,0,0,0,0
SM32,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21487,21485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21479,21484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21485,21485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21479,21484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM34,0,0,1749,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21348,19214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18218,17429,0,0,0,0,0,0,0,0,0,0,0,0,818,513,0,0,0,0,0,0,0,0,0,0,0,0,117,31,0,0,0,0,0,0,0,0,0,0,0,0,249,16,0,0,0,0,0,0,0,0,0,0,0,0,114,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM35,0,0,784,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19214,21055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18966,18230,0,0,0,0,0,0,0,0,0,0,0,0,1467,736,0,0,0,0,0,0,0,0,0,0,0,0,253,180,0,0,0,0,0,0,0,0,0,0,0,0,146,55,0,0,0,0,0,0,0,0,0,0,0,0,245,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM36,0,0,0,0,1455,1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20507,18122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17450,17334,0,0,0,0,0,0,0,0,0,0,0,0,982,503,0,0,0,0,0,0,0,0,0,0,0,0,329,60,0,0,0,0,0,0,0,0,0,0,0,0,411,40,0,0,0,0,0,0,0,0,0,0,0,0,116,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM37,0,0,0,0,964,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18122,20492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18043,18016,0,0,0,0,0,0,0,0,0,0,0,0,1308,548,0,0,0,0,0,0,0,0,0,0,0,0,399,357,0,0,0,0,0,0,0,0,0,0,0,0,471,49,0,0,0,0,0,0,0,0,0,0,0,0,173,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM38,0,0,0,0,0,0,1521,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22259,20274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19282,18282,0,0,0,0,0,0,0,0,0,0,0,0,2154,827,0,0,0,0,0,0,0,0,0,0,0,0,389,34,0,0,0,0,0,0,0,0,0,0,0,0,748,41,0,0,0,0,0,0,0,0,0,0,0,0,99,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM39,0,0,0,0,0,0,986,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20274,22132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19388,18398,0,0,0,0,0,0,0,0,0,0,0,0,2798,1098,0,0,0,0,0,0,0,0,0,0,0,0,620,90,0,0,0,0,0,0,0,0,0,0,0,0,473,60,0,0,0,0,0,0,0,0,0,0,0,0,118,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM40,0,0,0,0,0,0,0,0,1724,1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22073,18092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18484,17351,0,0,0,0,0,0,0,0,0,0,0,0,2378,1492,0,0,0,0,0,0,0,0,0,0,0,0,720,149,0,0,0,0,0,0,0,0,0,0,0,0,1545,17,0,0,0,0,0,0,0,0,0,0,0,0,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM41,0,0,0,0,0,0,0,0,1067,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18092,21767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18228,17078,0,0,0,0,0,0,0,0,0,0,0,0,3163,2166,0,0,0,0,0,0,0,0,0,0,0,0,1256,445,0,0,0,0,0,0,0,0,0,0,0,0,1006,31,0,0,0,0,0,0,0,0,0,0,0,0,94,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM42,0,0,0,0,0,0,0,0,0,0,1778,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21439,17374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17834,17067,0,0,0,0,0,0,0,0,0,0,0,0,2343,1444,0,0,0,0,0,0,0,0,0,0,0,0,662,162,0,0,0,0,0,0,0,0,0,0,0,0,1483,11,0,0,0,0,0,0,0,0,0,0,0,0,38,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM43,0,0,0,0,0,0,0,0,0,0,1007,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17374,21062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17565,16847,0,0,0,0,0,0,0,0,0,0,0,0,3169,2210,0,0,0,0,0,0,0,0,0,0,0,0,1179,420,0,0,0,0,0,0,0,0,0,0,0,0,914,17,0,0,0,0,0,0,0,0,0,0,0,0,63,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM44,0,0,0,0,0,0,0,0,0,0,0,0,701,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19665,18568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17982,17840,0,0,0,0,0,0,0,0,0,0,0,0,320,80,0,0,0,0,0,0,0,0,0,0,0,0,42,21,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,14,563,0,0,1,10,0,0,0,0,0,0,0,0,0,0
SM45,0,0,0,0,0,0,0,0,0,0,0,0,269,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18568,19590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18667,18534,0,0,0,0,0,0,0,0,0,0,0,0,588,338,0,0,0,0,0,0,0,0,0,0,0,0,131,94,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,17,591,0,0,2,7,0,0,0,0,0,0,0,0,0,0
SM46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526,1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21070,19088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17670,17097,0,0,0,0,0,0,0,0,0,0,0,0,2172,1202,0,0,0,0,0,0,0,0,0,0,0,0,236,131,0,0,0,0,0,0,0,0,0,0,0,0,364,42,0,0,0,0,0,0,0,0,0,0,0,0,39,20,0,0,171,4,0,0,0,0,0,0,0,0
