,SM0,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,SM9,SM10,SM11,SM12,SM13,SM14,SM15,SM16,SM17,SM18,SM19,SM20,SM21,SM22,SM23,SM24,SM25,SM26,SM27,SM28,SM29,SM30,SM31,SM32,SM33,SM34,SM35,SM36,SM37,SM38,SM39,SM40,SM41,SM42,SM43,SM44,SM45,SM46,SM47,SM48,SM49,SM50,SM51,SM52,SM53,SM54,SM55,SM56,SM57,SM58,SM59,SM60,SM61,SM62,SM63,SM64,SM65,SM66,SM67,SM68,SM69,SM70,SM71,SM72,SM73,SM74,SM75,SM76,SM77,SM78,SM79,SM80,SM81,SM82,SM83,SM84,SM85,SM86,SM87,SM88,SM89,SM90,SM91,SM92,SM93,SM94,SM95,SM96,SM97,SM98,SM99,SM100,SM101,SM102,SM103,SM104,SM105,SM106,SM107,SM108,SM109,SM110,SM111,SM112,SM113,SM114,SM115,SM116,SM117,SM118,SM119,SM120,SM121,SM122,SM123,SM124,SM125,SM126,SM127,SM128,SM129,SM130,SM131
SM10,0,0,0,0,0,0,0,0,0,0,20000,16522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17245,15196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15692,14803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19246,18121,0,0,0,0,0,0,0,0,0,0,0,0,5197,4732,0,0,0,0,0,0,0,0,0,0,0,0,4321,3396,0,0,0,0,0,0,0,0,0,0,0,0,2754,1880,0,0,0,0,0,0,0,0,0,0,0,0,309,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM11,0,0,0,0,0,0,0,0,0,0,16522,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19271,18674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19146,18281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768,18401,0,0,0,0,0,0,0,0,0,0,0,0,1719,1396,0,0,0,0,0,0,0,0,0,0,0,0,843,564,0,0,0,0,0,0,0,0,0,0,0,0,724,1598,0,0,0,0,0,0,0,0,0,0,0,0,3169,3924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM12,0,0,0,0,0,0,0,0,0,0,0,0,20000,18743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19005,18966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18564,18569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19253,18983,0,0,0,0,0,0,0,0,0,0,0,0,1648,1535,0,0,0,0,0,0,0,0,0,0,0,0,1284,1024,0,0,0,0,0,0,0,0,0,0,0,0,847,677,0,0,0,0,0,0,0,0,0,0,0,0,456,441,0,0,3,2,0,0,0,0,0,0,0,0,0,0
SM13,0,0,0,0,0,0,0,0,0,0,0,0,18743,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19342,19385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19299,19294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19008,18868,0,0,0,0,0,0,0,0,0,0,0,0,953,832,0,0,0,0,0,0,0,0,0,0,0,0,793,579,0,0,0,0,0,0,0,0,0,0,0,0,412,580,0,0,0,0,0,0,0,0,0,0,0,0,801,1106,0,0,3,2,0,0,0,0,0,0,0,0,0,0
SM14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,18148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17987,17901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16972,16979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18772,18744,0,0,0,0,0,0,0,0,0,0,0,0,4003,3559,0,0,0,0,0,0,0,0,0,0,0,0,2274,1007,0,0,0,0,0,0,0,0,0,0,0,0,936,885,0,0,0,0,0,0,0,0,0,0,0,0,868,871,0,0,57,37,0,0,0,0,0,0,0,0
SM15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18148,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18033,18005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17136,17129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18632,18638,0,0,0,0,0,0,0,0,0,0,0,0,3877,3435,0,0,0,0,0,0,0,0,0,0,0,0,2160,890,0,0,0,0,0,0,0,0,0,0,0,0,926,975,0,0,0,0,0,0,0,0,0,0,0,0,959,977,0,0,46,34,0,0,0,0,0,0,0,0
SM16,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM17,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM18,0,0,16788,19353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,19581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19792,19765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16257,18624,0,0,0,0,0,0,0,0,0,0,0,0,214,308,0,0,0,0,0,0,0,0,0,0,0,0,150,2248,0,0,0,0,0,0,0,0,0,0,0,0,415,916,0,0,0,0,0,0,0,0,0,0,0,0,2173,3416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM19,0,0,17151,19312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19581,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19385,19796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16674,19041,0,0,0,0,0,0,0,0,0,0,0,0,631,723,0,0,0,0,0,0,0,0,0,0,0,0,321,2125,0,0,0,0,0,0,0,0,0,0,0,0,4,501,0,0,0,0,0,0,0,0,0,0,0,0,1756,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM20,0,0,0,0,18460,19729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,19487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19931,19586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18127,19435,0,0,0,0,0,0,0,0,0,0,0,0,72,695,0,0,0,0,0,0,0,0,0,0,0,0,208,1587,0,0,0,0,0,0,0,0,0,0,0,0,515,609,0,0,0,0,0,0,0,0,0,0,0,0,705,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM21,0,0,0,0,18971,19634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19487,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19418,19901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18638,19946,0,0,0,0,0,0,0,0,0,0,0,0,579,1194,0,0,0,0,0,0,0,0,0,0,0,0,305,1260,0,0,0,0,0,0,0,0,0,0,0,0,20,108,0,0,0,0,0,0,0,0,0,0,0,0,196,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM22,0,0,0,0,0,0,18755,18824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,19585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19732,19218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18724,19460,0,0,0,0,0,0,0,0,0,0,0,0,782,540,0,0,0,0,0,0,0,0,0,0,0,0,300,307,0,0,0,0,0,0,0,0,0,0,0,0,559,1029,0,0,0,0,0,0,0,0,0,0,0,0,1018,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM23,0,0,0,0,0,0,18340,18995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19585,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19853,19633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18309,19045,0,0,0,0,0,0,0,0,0,0,0,0,367,321,0,0,0,0,0,0,0,0,0,0,0,0,115,602,0,0,0,0,0,0,0,0,0,0,0,0,572,1248,0,0,0,0,0,0,0,0,0,0,0,0,1433,1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM24,0,0,0,0,0,0,0,0,16976,19218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,18049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18605,17613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16371,18973,0,0,0,0,0,0,0,0,0,0,0,0,2387,1955,0,0,0,0,0,0,0,0,0,0,0,0,1446,956,0,0,0,0,0,0,0,0,0,0,0,0,7,1029,0,0,0,0,0,0,0,0,0,0,0,0,2959,3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM25,0,0,0,0,0,0,0,0,15025,18831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18049,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19444,19564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14420,17022,0,0,0,0,0,0,0,0,0,0,0,0,436,10,0,0,0,0,0,0,0,0,0,0,0,0,505,1457,0,0,0,0,0,0,0,0,0,0,0,0,1944,2976,0,0,0,0,0,0,0,0,0,0,0,0,4910,5407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM26,0,0,0,0,0,0,0,0,0,0,17245,19271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,17951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18447,17558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16491,19124,0,0,0,0,0,0,0,0,0,0,0,0,2442,2117,0,0,0,0,0,0,0,0,0,0,0,0,1566,1259,0,0,0,0,0,0,0,0,0,0,0,0,5,877,0,0,0,0,0,0,0,0,0,0,0,0,2446,3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM27,0,0,0,0,0,0,0,0,0,0,15196,18674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17951,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19504,19607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14442,17075,0,0,0,0,0,0,0,0,0,0,0,0,393,72,0,0,0,0,0,0,0,0,0,0,0,0,483,1884,0,0,0,0,0,0,0,0,0,0,0,0,2050,2924,0,0,0,0,0,0,0,0,0,0,0,0,4495,5250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM28,0,0,0,0,0,0,0,0,0,0,0,0,19005,19342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19932,19001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19327,19342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19070,18636,0,0,0,0,0,0,0,0,0,0,0,0,839,728,0,0,0,0,0,0,0,0,0,0,0,0,781,780,0,0,0,0,0,0,0,0,0,0,0,0,438,416,0,0,0,0,0,0,0,0,0,0,0,0,695,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM29,0,0,0,0,0,0,0,0,0,0,0,0,18966,19385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19001,19931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19379,19359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19047,18627,0,0,0,0,0,0,0,0,0,0,0,0,798,689,0,0,0,0,0,0,0,0,0,0,0,0,747,754,0,0,0,0,0,0,0,0,0,0,0,0,424,446,0,0,0,0,0,0,0,0,0,0,0,0,735,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17987,18033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19544,16688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17824,17823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17397,17383,0,0,0,0,0,0,0,0,0,0,0,0,2564,2106,0,0,0,0,0,0,0,0,0,0,0,0,1349,1267,0,0,0,0,0,0,0,0,0,0,0,0,1209,1610,0,0,0,0,0,0,0,0,0,0,0,0,1759,1809,0,0,0,0,0,0,0,0,0,0,0,0
SM31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17901,18005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16688,19543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17838,17798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17409,17395,0,0,0,0,0,0,0,0,0,0,0,0,2578,2114,0,0,0,0,0,0,0,0,0,0,0,0,1354,1388,0,0,0,0,0,0,0,0,0,0,0,0,1190,1601,0,0,0,0,0,0,0,0,0,0,0,0,1746,1796,0,0,0,0,0,0,0,0,0,0,0,0
SM32,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM33,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM34,0,0,16588,19157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19792,19385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,19557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16061,18428,0,0,0,0,0,0,0,0,0,0,0,0,18,516,0,0,0,0,0,0,0,0,0,0,0,0,350,2444,0,0,0,0,0,0,0,0,0,0,0,0,611,1112,0,0,0,0,0,0,0,0,0,0,0,0,2369,3612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM35,0,0,16983,19376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19765,19796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19557,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16470,18837,0,0,0,0,0,0,0,0,0,0,0,0,427,541,0,0,0,0,0,0,0,0,0,0,0,0,145,2035,0,0,0,0,0,0,0,0,0,0,0,0,202,703,0,0,0,0,0,0,0,0,0,0,0,0,1960,3203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM36,0,0,0,0,18391,19660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19931,19418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,19517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18058,19366,0,0,0,0,0,0,0,0,0,0,0,0,3,764,0,0,0,0,0,0,0,0,0,0,0,0,277,1656,0,0,0,0,0,0,0,0,0,0,0,0,584,678,0,0,0,0,0,0,0,0,0,0,0,0,774,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM37,0,0,0,0,18872,19727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19586,19901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19517,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18539,19847,0,0,0,0,0,0,0,0,0,0,0,0,480,1099,0,0,0,0,0,0,0,0,0,0,0,0,208,1175,0,0,0,0,0,0,0,0,0,0,0,0,111,203,0,0,0,0,0,0,0,0,0,0,0,0,293,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM38,0,0,0,0,0,0,18487,19078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19732,19853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,19486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18456,19192,0,0,0,0,0,0,0,0,0,0,0,0,514,468,0,0,0,0,0,0,0,0,0,0,0,0,32,455,0,0,0,0,0,0,0,0,0,0,0,0,425,1101,0,0,0,0,0,0,0,0,0,0,0,0,1286,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM39,0,0,0,0,0,0,17973,18628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19218,19633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19486,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17942,18678,0,0,0,0,0,0,0,0,0,0,0,0,0,688,0,0,0,0,0,0,0,0,0,0,0,0,482,969,0,0,0,0,0,0,0,0,0,0,0,0,939,1615,0,0,0,0,0,0,0,0,0,0,0,0,1800,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM40,0,0,0,0,0,0,0,0,15581,19285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18605,19444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,19008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14976,17578,0,0,0,0,0,0,0,0,0,0,0,0,992,564,0,0,0,0,0,0,0,0,0,0,0,0,51,901,0,0,0,0,0,0,0,0,0,0,0,0,1390,2420,0,0,0,0,0,0,0,0,0,0,0,0,4354,4851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM41,0,0,0,0,0,0,0,0,14589,18395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17613,19564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19008,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13984,16586,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,941,1893,0,0,0,0,0,0,0,0,0,0,0,0,2380,3412,0,0,0,0,0,0,0,0,0,0,0,0,5346,5843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM42,0,0,0,0,0,0,0,0,0,0,15692,19146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18447,19504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,19111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14938,17571,0,0,0,0,0,0,0,0,0,0,0,0,889,566,0,0,0,0,0,0,0,0,0,0,0,0,13,1388,0,0,0,0,0,0,0,0,0,0,0,0,1554,2428,0,0,0,0,0,0,0,0,0,0,0,0,3999,4754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM43,0,0,0,0,0,0,0,0,0,0,14803,18281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17558,19607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19111,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14049,16682,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,876,2277,0,0,0,0,0,0,0,0,0,0,0,0,2443,3317,0,0,0,0,0,0,0,0,0,0,0,0,4888,5643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM44,0,0,0,0,0,0,0,0,0,0,0,0,18564,19299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19327,19379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19822,19652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18761,18211,0,0,0,0,0,0,0,0,0,0,0,0,292,247,0,0,0,0,0,0,0,0,0,0,0,0,398,627,0,0,0,0,0,0,0,0,0,0,0,0,507,793,0,0,0,0,0,0,0,0,0,0,0,0,1134,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM45,0,0,0,0,0,0,0,0,0,0,0,0,18569,19294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19342,19359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19652,19822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18762,18212,0,0,0,0,0,0,0,0,0,0,0,0,293,253,0,0,0,0,0,0,0,0,0,0,0,0,401,624,0,0,0,0,0,0,0,0,0,0,0,0,506,792,0,0,0,0,0,0,0,0,0,0,0,0,1133,1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
