,SM0,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,SM9,SM10,SM11,SM12,SM13,SM14,SM15,SM16,SM17,SM18,SM19,SM20,SM21,SM22,SM23,SM24,SM25,SM26,SM27,SM28,SM29,SM30,SM31,SM32,SM33,SM34,SM35,SM36,SM37,SM38,SM39,SM40,SM41,SM42,SM43,SM44,SM45,SM46,SM47,SM48,SM49,SM50,SM51,SM52,SM53,SM54,SM55,SM56,SM57,SM58,SM59,SM60,SM61,SM62,SM63,SM64,SM65,SM66,SM67,SM68,SM69,SM70,SM71,SM72,SM73,SM74,SM75,SM76,SM77,SM78,SM79,SM80,SM81,SM82,SM83,SM84,SM85,SM86,SM87,SM88,SM89,SM90,SM91,SM92,SM93,SM94,SM95,SM96,SM97,SM98,SM99,SM100,SM101,SM102,SM103,SM104,SM105,SM106,SM107,SM108,SM109,SM110,SM111,SM112,SM113,SM114,SM115,SM116,SM117,SM118,SM119,SM120,SM121,SM122,SM123,SM124,SM125,SM126,SM127,SM128,SM129,SM130,SM131
SM10,0,0,0,0,0,0,0,0,0,0,59599,54128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37221,36658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18501,17188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18488,18226,0,0,0,0,0,0,0,0,0,0,0,0,3853,3114,0,0,0,0,0,0,0,0,0,0,0,0,2558,1881,0,0,0,0,0,0,0,0,0,0,0,0,1764,1682,0,0,0,0,0,0,0,0,0,0,0,0,1864,2473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM11,0,0,0,0,0,0,0,0,0,0,54128,59599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36936,36560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18224,16914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18638,18391,0,0,0,0,0,0,0,0,0,0,0,0,4102,3335,0,0,0,0,0,0,0,0,0,0,0,0,2815,2081,0,0,0,0,0,0,0,0,0,0,0,0,1861,1722,0,0,0,0,0,0,0,0,0,0,0,0,1634,2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM12,0,0,0,0,0,0,0,0,0,0,0,0,58944,55979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38902,38470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19635,19183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19106,18815,0,0,0,0,0,0,0,0,0,0,0,0,1633,1603,0,0,0,0,0,0,0,0,0,0,0,0,1163,996,0,0,0,0,0,0,0,0,0,0,0,0,860,746,0,0,0,0,0,0,0,0,0,0,0,0,707,878,0,0,100,28,0,0,0,0,0,0,0,0,0,0
SM13,0,0,0,0,0,0,0,0,0,0,0,0,55979,58952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38977,38541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19686,19215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18987,18830,0,0,0,0,0,0,0,0,0,0,0,0,1530,1581,0,0,0,0,0,0,0,0,0,0,0,0,1128,945,0,0,0,0,0,0,0,0,0,0,0,0,875,748,0,0,0,0,0,0,0,0,0,0,0,0,728,926,0,0,100,26,0,0,0,0,0,0,0,0,0,0
SM14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59982,55893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37237,36506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18421,17459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19798,19176,0,0,0,0,0,0,0,0,0,0,0,0,3823,3213,0,0,0,0,0,0,0,0,0,0,0,0,2046,1095,0,0,0,0,0,0,0,0,0,0,0,0,1394,1313,0,0,0,0,0,0,0,0,0,0,0,0,1159,1089,0,0,229,95,0,0,0,0,0,0,0,0
SM15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55893,59984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37322,36639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18595,17584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19701,19093,0,0,0,0,0,0,0,0,0,0,0,0,3801,3147,0,0,0,0,0,0,0,0,0,0,0,0,2122,1056,0,0,0,0,0,0,0,0,0,0,0,0,1275,1162,0,0,0,0,0,0,0,0,0,0,0,0,1147,1135,0,0,197,83,0,0,0,0,0,0,0,0
SM16,40140,40176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58302,57199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20300,20114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20186,20187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM17,39735,39725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57199,58163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20624,20460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20188,20232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM18,0,0,37423,37927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59286,54743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21391,20505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17869,18040,0,0,0,0,0,0,0,0,0,0,0,0,745,915,0,0,0,0,0,0,0,0,0,0,0,0,1185,1879,0,0,0,0,0,0,0,0,0,0,0,0,242,811,0,0,0,0,0,0,0,0,0,0,0,0,2026,3585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM19,0,0,36517,36965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54743,58948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21586,20195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17580,17861,0,0,0,0,0,0,0,0,0,0,0,0,551,791,0,0,0,0,0,0,0,0,0,0,0,0,1278,2098,0,0,0,0,0,0,0,0,0,0,0,0,397,1166,0,0,0,0,0,0,0,0,0,0,0,0,2674,4546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM20,0,0,0,0,38817,38960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58823,54426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20974,20425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19648,19481,0,0,0,0,0,0,0,0,0,0,0,0,868,927,0,0,0,0,0,0,0,0,0,0,0,0,615,1366,0,0,0,0,0,0,0,0,0,0,0,0,365,494,0,0,0,0,0,0,0,0,0,0,0,0,584,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM21,0,0,0,0,37858,38003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54426,58306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21731,20109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19025,19238,0,0,0,0,0,0,0,0,0,0,0,0,736,1008,0,0,0,0,0,0,0,0,0,0,0,0,742,1968,0,0,0,0,0,0,0,0,0,0,0,0,325,651,0,0,0,0,0,0,0,0,0,0,0,0,948,1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM22,0,0,0,0,0,0,37983,37935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59162,55377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20613,20097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18874,18624,0,0,0,0,0,0,0,0,0,0,0,0,1168,939,0,0,0,0,0,0,0,0,0,0,0,0,879,1091,0,0,0,0,0,0,0,0,0,0,0,0,647,1229,0,0,0,0,0,0,0,0,0,0,0,0,1626,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM23,0,0,0,0,0,0,37496,37483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55377,58838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20967,20136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18673,18537,0,0,0,0,0,0,0,0,0,0,0,0,1067,898,0,0,0,0,0,0,0,0,0,0,0,0,960,1224,0,0,0,0,0,0,0,0,0,0,0,0,655,1307,0,0,0,0,0,0,0,0,0,0,0,0,1772,2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM24,0,0,0,0,0,0,0,0,36153,37113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58304,54596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20468,18802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16946,16514,0,0,0,0,0,0,0,0,0,0,0,0,1761,1187,0,0,0,0,0,0,0,0,0,0,0,0,1145,1460,0,0,0,0,0,0,0,0,0,0,0,0,1167,2249,0,0,0,0,0,0,0,0,0,0,0,0,3983,4760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM25,0,0,0,0,0,0,0,0,36134,36927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54596,58156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20474,18783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17056,16606,0,0,0,0,0,0,0,0,0,0,0,0,1856,1293,0,0,0,0,0,0,0,0,0,0,0,0,1200,1446,0,0,0,0,0,0,0,0,0,0,0,0,1060,2146,0,0,0,0,0,0,0,0,0,0,0,0,3887,4692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM26,0,0,0,0,0,0,0,0,0,0,37221,36936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57685,53666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20378,18676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17083,17325,0,0,0,0,0,0,0,0,0,0,0,0,1964,1460,0,0,0,0,0,0,0,0,0,0,0,0,1397,1680,0,0,0,0,0,0,0,0,0,0,0,0,991,1799,0,0,0,0,0,0,0,0,0,0,0,0,3028,4081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM27,0,0,0,0,0,0,0,0,0,0,36658,36560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53666,57536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20698,18960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16777,17010,0,0,0,0,0,0,0,0,0,0,0,0,1636,1166,0,0,0,0,0,0,0,0,0,0,0,0,1267,1843,0,0,0,0,0,0,0,0,0,0,0,0,1308,2131,0,0,0,0,0,0,0,0,0,0,0,0,3386,4470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM28,0,0,0,0,0,0,0,0,0,0,0,0,38902,38977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56824,54238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20261,19548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18935,18715,0,0,0,0,0,0,0,0,0,0,0,0,1131,1246,0,0,0,0,0,0,0,0,0,0,0,0,934,980,0,0,0,0,0,0,0,0,0,0,0,0,415,328,0,0,0,0,0,0,0,0,0,0,0,0,606,1070,0,0,6,0,0,0,0,0,0,0,0,0,0,0
SM29,0,0,0,0,0,0,0,0,0,0,0,0,38470,38541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54238,56596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20852,19780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18862,18469,0,0,0,0,0,0,0,0,0,0,0,0,876,1022,0,0,0,0,0,0,0,0,0,0,0,0,790,904,0,0,0,0,0,0,0,0,0,0,0,0,436,501,0,0,0,0,0,0,0,0,0,0,0,0,773,1269,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SM30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37237,37322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58919,53481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20126,18482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18327,17847,0,0,0,0,0,0,0,0,0,0,0,0,2468,2477,0,0,0,0,0,0,0,0,0,0,0,0,1922,1645,0,0,0,0,0,0,0,0,0,0,0,0,967,1099,0,0,0,0,0,0,0,0,0,0,0,0,1225,1602,0,0,0,212,0,0,0,0,0,0,0,0
SM31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36506,36639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53481,58676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20642,18965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17755,17430,0,0,0,0,0,0,0,0,0,0,0,0,2154,2130,0,0,0,0,0,0,0,0,0,0,0,0,1855,1744,0,0,0,0,0,0,0,0,0,0,0,0,1094,1276,0,0,0,0,0,0,0,0,0,0,0,0,1523,1997,0,0,0,329,0,0,0,0,0,0,0,0
SM32,20281,20274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20300,20624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58029,56906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39854,39790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM33,20093,20085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20114,20460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56906,57743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40213,39872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM34,0,0,19751,19900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21391,21586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58584,54001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34651,34080,0,0,0,0,0,0,0,0,0,0,0,0,2141,1233,0,0,0,0,0,0,0,0,0,0,0,0,1353,1888,0,0,0,0,0,0,0,0,0,0,0,0,496,926,0,0,0,0,0,0,0,0,0,0,0,0,1927,3260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM35,0,0,18895,19054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20505,20195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54001,57824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35057,34265,0,0,0,0,0,0,0,0,0,0,0,0,2447,1617,0,0,0,0,0,0,0,0,0,0,0,0,1833,2494,0,0,0,0,0,0,0,0,0,0,0,0,622,1074,0,0,0,0,0,0,0,0,0,0,0,0,2076,3689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM36,0,0,0,0,20674,20655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20974,21731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57887,53073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35439,35009,0,0,0,0,0,0,0,0,0,0,0,0,2769,2505,0,0,0,0,0,0,0,0,0,0,0,0,1440,1447,0,0,0,0,0,0,0,0,0,0,0,0,509,377,0,0,0,0,0,0,0,0,0,0,0,0,503,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM37,0,0,0,0,20029,20052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20425,20109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53073,57025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35896,35280,0,0,0,0,0,0,0,0,0,0,0,0,3028,2525,0,0,0,0,0,0,0,0,0,0,0,0,1804,1858,0,0,0,0,0,0,0,0,0,0,0,0,674,553,0,0,0,0,0,0,0,0,0,0,0,0,680,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM38,0,0,0,0,0,0,19814,19773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20613,20967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57969,52966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35384,34589,0,0,0,0,0,0,0,0,0,0,0,0,3021,1876,0,0,0,0,0,0,0,0,0,0,0,0,1183,1171,0,0,0,0,0,0,0,0,0,0,0,0,1159,1398,0,0,0,0,0,0,0,0,0,0,0,0,1850,2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM39,0,0,0,0,0,0,19092,19067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20097,20136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52966,57581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34821,33981,0,0,0,0,0,0,0,0,0,0,0,0,3354,2437,0,0,0,0,0,0,0,0,0,0,0,0,1867,1849,0,0,0,0,0,0,0,0,0,0,0,0,1143,1694,0,0,0,0,0,0,0,0,0,0,0,0,2158,2919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM40,0,0,0,0,0,0,0,0,18023,18872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20468,20474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59522,53359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34227,32392,0,0,0,0,0,0,0,0,0,0,0,0,2912,2454,0,0,0,0,0,0,0,0,0,0,0,0,696,1430,0,0,0,0,0,0,0,0,0,0,0,0,1981,2685,0,0,0,0,0,0,0,0,0,0,0,0,4435,5114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM41,0,0,0,0,0,0,0,0,16502,17287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18802,18783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53359,59064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33881,31593,0,0,0,0,0,0,0,0,0,0,0,0,2396,3019,0,0,0,0,0,0,0,0,0,0,0,0,1834,3148,0,0,0,0,0,0,0,0,0,0,0,0,2593,3615,0,0,0,0,0,0,0,0,0,0,0,0,5635,6617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM42,0,0,0,0,0,0,0,0,0,0,18501,18224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20378,20698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58244,53317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33644,33545,0,0,0,0,0,0,0,0,0,0,0,0,2206,1701,0,0,0,0,0,0,0,0,0,0,0,0,602,1677,0,0,0,0,0,0,0,0,0,0,0,0,2307,2666,0,0,0,0,0,0,0,0,0,0,0,0,3889,4889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM43,0,0,0,0,0,0,0,0,0,0,17188,16914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18676,18960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53317,57837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33030,33000,0,0,0,0,0,0,0,0,0,0,0,0,2122,2580,0,0,0,0,0,0,0,0,0,0,0,0,2037,3006,0,0,0,0,0,0,0,0,0,0,0,0,2653,3428,0,0,0,0,0,0,0,0,0,0,0,0,4822,6104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM44,0,0,0,0,0,0,0,0,0,0,0,0,19635,19686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20261,20852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56574,53901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36266,35638,0,0,0,0,0,0,0,0,0,0,0,0,2487,1638,0,0,0,0,0,0,0,0,0,0,0,0,724,823,0,0,0,0,0,0,0,0,0,0,0,0,734,731,0,0,0,0,0,0,0,0,0,0,0,0,1061,1471,0,0,76,0,0,0,0,0,0,0,0,0,0,0
SM45,0,0,0,0,0,0,0,0,0,0,0,0,19183,19215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19548,19780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53901,56295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36809,35619,0,0,0,0,0,0,0,0,0,0,0,0,2778,1932,0,0,0,0,0,0,0,0,0,0,0,0,1209,998,0,0,0,0,0,0,0,0,0,0,0,0,609,750,0,0,0,0,0,0,0,0,0,0,0,0,1085,1579,0,0,36,0,0,0,0,0,0,0,0,0,0,0
