,SM0,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,SM9,SM10,SM11,SM12,SM13,SM14,SM15,SM16,SM17,SM18,SM19,SM20,SM21,SM22,SM23,SM24,SM25,SM26,SM27,SM28,SM29,SM30,SM31,SM32,SM33,SM34,SM35,SM36,SM37,SM38,SM39,SM40,SM41,SM42,SM43,SM44,SM45,SM46,SM47,SM48,SM49,SM50,SM51,SM52,SM53,SM54,SM55,SM56,SM57,SM58,SM59,SM60,SM61,SM62,SM63,SM64,SM65,SM66,SM67,SM68,SM69,SM70,SM71,SM72,SM73,SM74,SM75,SM76,SM77,SM78,SM79,SM80,SM81,SM82,SM83,SM84,SM85,SM86,SM87,SM88,SM89,SM90,SM91,SM92,SM93,SM94,SM95,SM96,SM97,SM98,SM99,SM100,SM101,SM102,SM103,SM104,SM105,SM106,SM107,SM108,SM109,SM110,SM111,SM112,SM113,SM114,SM115,SM116,SM117,SM118,SM119,SM120,SM121,SM122,SM123,SM124,SM125,SM126,SM127,SM128,SM129,SM130,SM131
SM10,0,0,0,0,0,0,0,0,0,0,20000,17704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18243,17077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,723,0,0,0,0,0,0,0,0,0,0,0,0,1357,630,0,0,0,0,0,0,0,0,0,0,0,0,724,27,0,0,0,0,0,0,0,0,0,0,0,0,129,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM11,0,0,0,0,0,0,0,0,0,0,17704,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19369,19373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,17,0,0,0,0,0,0,0,0,0,0,0,0,20,50,0,0,0,0,0,0,0,0,0,0,0,0,13,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM12,0,0,0,0,0,0,0,0,0,0,0,0,19990,19344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19636,19627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,58,0,0,0,0,0,0,0,0,0,0,0,0,205,80,0,0,0,0,0,0,0,0,0,0,0,0,58,46,0,0,0,0,0,0,0,0,0,0,0,0,52,19,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM13,0,0,0,0,0,0,0,0,0,0,0,0,19344,19989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19544,19526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,55,0,0,0,0,0,0,0,0,0,0,0,0,296,106,0,0,0,0,0,0,0,0,0,0,0,0,71,57,0,0,0,0,0,0,0,0,0,0,0,0,100,39,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19957,18039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18373,18429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,329,0,0,0,0,0,0,0,0,0,0,0,0,440,61,0,0,0,0,0,0,0,0,0,0,0,0,44,124,0,0,0,0,0,0,0,0,0,0,0,0,343,101,0,0,0,0,0,0,0,0,0,0,0,0,74,100,0,0,120,22,0,0,0,0,0,0,0,0
SM15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18039,19949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18355,18351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1893,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,348,0,0,0,0,0,0,0,0,0,0,0,0,449,48,0,0,0,0,0,0,0,0,0,0,0,0,61,100,0,0,0,0,0,0,0,0,0,0,0,0,357,109,0,0,0,0,0,0,0,0,0,0,0,0,71,112,0,0,127,36,0,0,0,0,0,0,0,0
SM16,19620,19641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,19579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM17,19957,19938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19579,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM18,0,0,18576,18970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,18483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,47,286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM19,0,0,17059,19507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18483,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,494,0,0,0,0,0,0,0,0,0,0,0,0,199,708,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,1032,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM20,0,0,0,0,19008,18897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,18156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,2,0,0,0,0,0,0,0,0,0,0,0,0,18,432,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM21,0,0,0,0,19142,17053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18156,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,217,693,0,0,0,0,0,0,0,0,0,0,0,0,51,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,0,0,0,0,0,0,0,0,873,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM22,0,0,0,0,0,0,18302,18929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,17567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2891,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM23,0,0,0,0,0,0,19229,16496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17567,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,349,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,1140,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM24,0,0,0,0,0,0,0,0,18388,19189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,18684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2344,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677,212,0,0,0,0,0,0,0,0,0,0,0,0,56,57,0,0,0,0,0,0,0,0,0,0,0,0,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM25,0,0,0,0,0,0,0,0,17072,19363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18684,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,79,0,0,0,0,0,0,0,0,0,0,0,0,40,181,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,607,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM26,0,0,0,0,0,0,0,0,0,0,18243,19369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,18834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,128,0,0,0,0,0,0,0,0,0,0,0,0,82,66,0,0,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM27,0,0,0,0,0,0,0,0,0,0,17077,19373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18834,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,15,69,0,0,0,0,0,0,0,0,0,0,0,0,30,208,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,573,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM28,0,0,0,0,0,0,0,0,0,0,0,0,19636,19544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19959,19553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,43,0,0,0,0,0,0,0,0,0,0,0,0,131,68,0,0,0,0,0,0,0,0,0,0,0,0,34,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM29,0,0,0,0,0,0,0,0,0,0,0,0,19627,19526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19553,19959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,32,0,0,0,0,0,0,0,0,0,0,0,0,97,50,0,0,0,0,0,0,0,0,0,0,0,0,32,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18373,18355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19651,18283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,35,0,0,0,0,0,0,0,0,0,0,0,0,34,231,0,0,0,0,0,0,0,0,0,0,0,0,240,300,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,1,127,0,0,0,0,0,0,0,0,0,0,0,0
SM31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18429,18351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18283,19649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2065,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,44,0,0,0,0,0,0,0,0,0,0,0,0,35,224,0,0,0,0,0,0,0,0,0,0,0,0,228,296,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,3,117,0,0,3,0,0,0,0,0,0,0,0,0
SM32,75,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,19926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19589,19915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM33,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19926,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19641,19987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM34,0,0,2924,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,18132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16703,17077,0,0,0,0,0,0,0,0,0,0,0,0,2355,415,0,0,0,0,0,0,0,0,0,0,0,0,93,19,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM35,0,0,1983,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18132,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15813,16200,0,0,0,0,0,0,0,0,0,0,0,0,2377,1361,0,0,0,0,0,0,0,0,0,0,0,0,722,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM36,0,0,0,0,776,2831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,17676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17400,16632,0,0,0,0,0,0,0,0,0,0,0,0,988,737,0,0,0,0,0,0,0,0,0,0,0,0,452,8,0,0,0,0,0,0,0,0,0,0,0,0,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM37,0,0,0,0,563,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17676,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16413,15959,0,0,0,0,0,0,0,0,0,0,0,0,1992,1915,0,0,0,0,0,0,0,0,0,0,0,0,1409,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM38,0,0,0,0,0,0,1228,3044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2891,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,18193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15866,16489,0,0,0,0,0,0,0,0,0,0,0,0,932,647,0,0,0,0,0,0,0,0,0,0,0,0,118,117,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM39,0,0,0,0,0,0,569,1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18193,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15997,17027,0,0,0,0,0,0,0,0,0,0,0,0,1639,1142,0,0,0,0,0,0,0,0,0,0,0,0,376,620,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM40,0,0,0,0,0,0,0,0,1305,2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2344,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,16861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16191,16950,0,0,0,0,0,0,0,0,0,0,0,0,827,1111,0,0,0,0,0,0,0,0,0,0,0,0,11,63,0,0,0,0,0,0,0,0,0,0,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM41,0,0,0,0,0,0,0,0,242,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16861,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15098,17061,0,0,0,0,0,0,0,0,0,0,0,0,1248,2393,0,0,0,0,0,0,0,0,0,0,0,0,816,1161,0,0,0,0,0,0,0,0,0,0,0,0,2,253,0,0,0,0,0,0,0,0,0,0,0,0,909,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM42,0,0,0,0,0,0,0,0,0,0,1146,2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,16546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16175,16737,0,0,0,0,0,0,0,0,0,0,0,0,1088,857,0,0,0,0,0,0,0,0,0,0,0,0,3,61,0,0,0,0,0,0,0,0,0,0,0,0,721,1,0,0,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM43,0,0,0,0,0,0,0,0,0,0,213,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16546,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15202,16870,0,0,0,0,0,0,0,0,0,0,0,0,1949,2471,0,0,0,0,0,0,0,0,0,0,0,0,889,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,750,1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM44,0,0,0,0,0,0,0,0,0,0,0,0,419,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19700,18878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18242,0,0,0,0,0,0,0,0,0,0,0,0,1350,515,0,0,0,0,0,0,0,0,0,0,0,0,113,32,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,57,0,0,0,0,0,0,0,0,0,0,0
SM45,0,0,0,0,0,0,0,0,0,0,0,0,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18878,19553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18040,18347,0,0,0,0,0,0,0,0,0,0,0,0,1331,756,0,0,0,0,0,0,0,0,0,0,0,0,253,121,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,8,122,0,0,23,0,0,0,0,0,0,0,0,0,0,0
SM46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19973,17138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15948,16268,0,0,0,0,0,0,0,0,0,0,0,0,1012,950,0,0,0,0,0,0,0,0,0,0,0,0,268,174,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108,0,0,0,0,0,0,0,0,0,0,0,0
